SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Tue Nov 07 13:28:37 GMT 2023
User: 2663452m
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G51559
Integration Time (usec): 10000 (USB2G51559)
Spectra Averaged: 1 (USB2G51559)
Boxcar Smoothing: 0 (USB2G51559)
Correct for Electrical Dark: No (USB2G51559)
Strobe/Lamp Enabled: No (USB2G51559)
Correct for Detector Non-linearity: No (USB2G51559)
Correct for Stray Light: No (USB2G51559)
Number of Pixels in Processed Spectrum: 651
>>>>>Begin Processed Spectral Data<<<<<
350.00	103.96
351.00	101.88
352.00	100.97
353.00	105.07
354.00	104.54
355.00	100.97
356.00	104.12
357.00	102.89
358.00	102.98
359.00	104.53
360.00	103.33
361.00	103.02
362.00	102.09
363.00	100.32
364.00	104.98
365.00	101.25
366.00	104.78
367.00	103.00
368.00	102.22
369.00	102.56
370.00	104.01
371.00	103.60
372.00	104.63
373.00	106.00
374.00	103.24
375.00	103.27
376.00	106.02
377.00	103.47
378.00	104.47
379.00	104.98
380.00	101.65
381.00	105.63
382.00	106.05
383.00	105.19
384.00	104.50
385.00	102.92
386.00	102.93
387.00	102.85
388.00	104.05
389.00	103.19
390.00	101.63
391.00	102.01
392.00	102.01
393.00	103.11
394.00	104.14
395.00	106.01
396.00	101.96
397.00	103.84
398.00	103.90
399.00	102.01
400.00	104.09
401.00	103.81
402.00	101.90
403.00	102.99
404.00	104.52
405.00	106.96
406.00	103.90
407.00	104.82
408.00	103.98
409.00	104.07
410.00	104.40
411.00	105.00
412.00	103.54
413.00	100.39
414.00	104.43
415.00	103.09
416.00	102.85
417.00	103.12
418.00	101.97
419.00	103.45
420.00	106.15
421.00	104.16
422.00	105.10
423.00	104.76
424.00	111.32
425.00	108.03
426.00	110.00
427.00	109.78
428.00	108.90
429.00	108.99
430.00	111.17
431.00	109.99
432.00	111.96
433.00	115.21
434.00	118.71
435.00	121.22
436.00	124.81
437.00	129.49
438.00	136.56
439.00	140.91
440.00	147.99
441.00	160.56
442.00	175.11
443.00	182.80
444.00	194.22
445.00	217.13
446.00	232.02
447.00	256.98
448.00	277.13
449.00	309.93
450.00	340.50
451.00	380.78
452.00	420.27
453.00	474.45
454.00	515.89
455.00	565.44
456.00	615.30
457.00	683.96
458.00	814.09
459.00	911.42
460.00	1051.21
461.00	1256.93
462.00	1435.56
463.00	1520.88
464.00	1872.45
465.00	2009.03
466.00	2374.45
467.00	2581.85
468.00	2873.55
469.00	3062.61
470.00	3380.20
471.00	3516.50
472.00	3711.24
473.00	3755.95
474.00	3842.92
475.00	3962.91
476.00	3880.74
477.00	3837.95
478.00	3767.23
479.00	3658.12
480.00	3535.11
481.00	3339.34
482.00	3253.31
483.00	3097.15
484.00	2920.25
485.00	2767.09
486.00	2587.96
487.00	2467.15
488.00	2325.99
489.00	2164.73
490.00	1996.06
491.00	1857.44
492.00	1764.36
493.00	1580.42
494.00	1455.83
495.00	1362.02
496.00	1272.35
497.00	1181.58
498.00	1098.36
499.00	1003.52
500.00	923.57
501.00	873.51
502.00	811.97
503.00	764.03
504.00	717.65
505.00	666.56
506.00	612.03
507.00	571.47
508.00	528.23
509.00	504.05
510.00	480.53
511.00	438.87
512.00	407.88
513.00	383.58
514.00	366.35
515.00	332.56
516.00	317.82
517.00	306.15
518.00	277.75
519.00	268.89
520.00	257.89
521.00	240.30
522.00	227.57
523.00	216.87
524.00	205.21
525.00	199.65
526.00	188.85
527.00	178.08
528.00	172.09
529.00	171.30
530.00	163.06
531.00	157.59
532.00	153.84
533.00	146.19
534.00	143.44
535.00	138.97
536.00	137.92
537.00	133.29
538.00	133.22
539.00	131.27
540.00	128.43
541.00	125.93
542.00	126.10
543.00	125.99
544.00	123.67
545.00	121.15
546.00	121.00
547.00	119.91
548.00	115.77
549.00	118.20
550.00	116.30
551.00	113.99
552.00	115.00
553.00	115.69
554.00	114.02
555.00	108.20
556.00	111.02
557.00	111.08
558.00	110.57
559.00	107.51
560.00	110.31
561.00	111.92
562.00	107.05
563.00	107.08
564.00	106.70
565.00	104.81
566.00	108.96
567.00	107.98
568.00	107.15
569.00	104.90
570.00	105.30
571.00	104.04
572.00	102.96
573.00	106.00
574.00	105.05
575.00	102.97
576.00	103.96
577.00	103.54
578.00	104.00
579.00	104.97
580.00	105.24
581.00	105.22
582.00	101.98
583.00	101.84
584.00	101.04
585.00	103.01
586.00	102.89
587.00	104.54
588.00	103.88
589.00	102.85
590.00	103.87
591.00	101.99
592.00	100.95
593.00	102.95
594.00	103.97
595.00	104.06
596.00	103.11
597.00	105.00
598.00	102.74
599.00	104.02
600.00	105.18
601.00	102.48
602.00	102.78
603.00	103.00
604.00	102.84
605.00	104.98
606.00	105.15
607.00	101.12
608.00	103.19
609.00	103.78
610.00	104.04
611.00	105.95
612.00	105.09
613.00	105.33
614.00	106.05
615.00	103.01
616.00	104.24
617.00	102.89
618.00	102.99
619.00	99.98
620.00	101.54
621.00	105.16
622.00	104.02
623.00	104.13
624.00	102.25
625.00	102.99
626.00	103.09
627.00	101.80
628.00	103.82
629.00	104.84
630.00	103.48
631.00	102.66
632.00	104.09
633.00	103.06
634.00	103.97
635.00	103.07
636.00	101.14
637.00	101.04
638.00	101.38
639.00	101.46
640.00	102.04
641.00	104.93
642.00	101.99
643.00	101.96
644.00	105.02
645.00	103.85
646.00	105.89
647.00	105.20
648.00	104.49
649.00	102.89
650.00	104.92
651.00	106.11
652.00	106.00
653.00	103.92
654.00	103.89
655.00	106.13
656.00	102.80
657.00	102.44
658.00	104.42
659.00	103.87
660.00	105.36
661.00	103.71
662.00	103.10
663.00	103.97
664.00	104.93
665.00	103.29
666.00	103.37
667.00	106.44
668.00	104.52
669.00	105.39
670.00	104.58
671.00	104.18
672.00	101.88
673.00	103.01
674.00	102.09
675.00	102.00
676.00	101.00
677.00	101.97
678.00	104.93
679.00	102.33
680.00	102.71
681.00	100.86
682.00	102.00
683.00	102.96
684.00	103.35
685.00	102.63
686.00	102.86
687.00	102.04
688.00	102.20
689.00	103.01
690.00	105.03
691.00	102.99
692.00	101.10
693.00	101.73
694.00	103.02
695.00	102.47
696.00	102.43
697.00	100.75
698.00	101.06
699.00	104.67
700.00	102.32
701.00	103.20
702.00	101.61
703.00	99.23
704.00	101.54
705.00	102.96
706.00	101.78
707.00	103.27
708.00	100.61
709.00	101.95
710.00	101.02
711.00	102.05
712.00	102.01
713.00	104.02
714.00	101.99
715.00	102.08
716.00	99.97
717.00	101.89
718.00	103.96
719.00	101.05
720.00	101.07
721.00	100.86
722.00	100.91
723.00	102.04
724.00	101.42
725.00	101.97
726.00	102.17
727.00	102.77
728.00	101.30
729.00	104.18
730.00	103.92
731.00	102.13
732.00	102.95
733.00	101.35
734.00	100.76
735.00	99.64
736.00	101.71
737.00	101.68
738.00	99.18
739.00	100.00
740.00	101.77
741.00	103.08
742.00	103.03
743.00	103.59
744.00	101.77
745.00	99.58
746.00	100.62
747.00	102.02
748.00	103.06
749.00	103.11
750.00	101.26
751.00	102.75
752.00	103.20
753.00	104.11
754.00	101.10
755.00	99.14
756.00	100.98
757.00	102.06
758.00	102.94
759.00	102.95
760.00	103.00
761.00	102.00
762.00	100.98
763.00	99.96
764.00	100.10
765.00	98.05
766.00	101.16
767.00	101.73
768.00	102.28
769.00	102.26
770.00	106.06
771.00	102.85
772.00	103.30
773.00	103.50
774.00	100.44
775.00	101.01
776.00	103.04
777.00	101.24
778.00	101.02
779.00	102.06
780.00	100.37
781.00	100.95
782.00	102.02
783.00	104.00
784.00	102.91
785.00	105.06
786.00	100.76
787.00	100.91
788.00	101.93
789.00	99.80
790.00	101.56
791.00	102.45
792.00	103.46
793.00	102.70
794.00	101.90
795.00	99.95
796.00	101.95
797.00	103.00
798.00	103.01
799.00	101.87
800.00	102.82
801.00	104.00
802.00	105.01
803.00	101.46
804.00	100.33
805.00	104.20
806.00	103.08
807.00	100.15
808.00	100.01
809.00	101.92
810.00	102.08
811.00	101.28
812.00	102.70
813.00	104.13
814.00	102.09
815.00	103.89
816.00	102.28
817.00	102.19
818.00	102.03
819.00	101.92
820.00	100.74
821.00	101.96
822.00	100.19
823.00	100.89
824.00	103.15
825.00	101.93
826.00	103.99
827.00	100.96
828.00	101.00
829.00	101.33
830.00	101.56
831.00	102.18
832.00	101.04
833.00	102.01
834.00	101.00
835.00	103.14
836.00	101.57
837.00	102.11
838.00	103.07
839.00	102.29
840.00	102.93
841.00	102.99
842.00	101.11
843.00	103.35
844.00	103.78
845.00	101.99
846.00	100.21
847.00	98.88
848.00	100.87
849.00	101.86
850.00	102.16
851.00	99.92
852.00	100.81
853.00	101.97
854.00	102.95
855.00	103.24
856.00	103.88
857.00	102.94
858.00	101.99
859.00	103.04
860.00	100.01
861.00	102.06
862.00	100.77
863.00	101.47
864.00	102.93
865.00	102.00
866.00	103.03
867.00	102.54
868.00	101.04
869.00	102.87
870.00	100.99
871.00	100.83
872.00	99.70
873.00	99.63
874.00	100.06
875.00	102.02
876.00	104.03
877.00	102.90
878.00	100.28
879.00	102.84
880.00	103.01
881.00	101.79
882.00	102.37
883.00	103.14
884.00	101.01
885.00	103.71
886.00	103.33
887.00	102.92
888.00	102.07
889.00	103.09
890.00	102.01
891.00	100.77
892.00	101.02
893.00	102.01
894.00	100.04
895.00	102.80
896.00	101.35
897.00	100.97
898.00	99.76
899.00	100.47
900.00	102.09
901.00	101.94
902.00	100.16
903.00	102.60
904.00	102.11
905.00	103.00
906.00	100.71
907.00	101.53
908.00	102.16
909.00	102.01
910.00	101.10
911.00	99.56
912.00	100.96
913.00	100.02
914.00	103.09
915.00	98.67
916.00	99.97
917.00	103.05
918.00	101.62
919.00	100.87
920.00	100.05
921.00	101.37
922.00	99.91
923.00	101.01
924.00	103.20
925.00	103.87
926.00	103.93
927.00	103.88
928.00	101.51
929.00	100.84
930.00	100.82
931.00	100.11
932.00	98.75
933.00	100.97
934.00	99.32
935.00	101.98
936.00	102.96
937.00	101.01
938.00	105.18
939.00	103.00
940.00	102.06
941.00	103.58
942.00	101.98
943.00	100.98
944.00	102.17
945.00	102.00
946.00	101.12
947.00	101.79
948.00	103.00
949.00	103.18
950.00	102.08
951.00	101.20
952.00	102.07
953.00	102.87
954.00	104.92
955.00	102.38
956.00	104.72
957.00	102.91
958.00	102.77
959.00	103.02
960.00	100.76
961.00	103.36
962.00	101.97
963.00	101.97
964.00	100.95
965.00	100.86
966.00	101.98
967.00	103.04
968.00	101.47
969.00	102.07
970.00	99.05
971.00	100.04
972.00	101.00
973.00	101.78
974.00	102.56
975.00	103.71
976.00	102.64
977.00	100.99
978.00	100.33
979.00	102.36
980.00	101.53
981.00	105.16
982.00	104.00
983.00	103.44
984.00	103.99
985.00	102.89
986.00	102.97
987.00	103.13
988.00	101.61
989.00	100.09
990.00	102.66
991.00	102.00
992.00	104.04
993.00	103.05
994.00	100.88
995.00	100.99
996.00	102.05
997.00	101.44
998.00	100.97
999.00	101.18
1000.00	101.81
>>>>>End Processed Spectral Data<<<<<
