% Moku:Go Frequency Response Analyzer
% Channel 1, DC coupling, 10 Vpp range, amplitude 100 mVpp, offset 0.000 0 V, phase 0.000 deg
% Channel 2, DC coupling, 10 Vpp range, amplitude 100 mVpp, offset 0.000 0 V, phase 0.000 deg
% Logarithmic sweep from 1.843901 MHz to 16.15242 Hz with 512 pts, dynamic amplitude mode off, measuring fundamental, normalization off
% Averaging time 2.00 ms, 1 cycles; Settling time 100 us, 1 cycles
% Acquired 2023-10-26 T 11:51:47 +0100
% Frequency (Hz), Channel 1 Magnitude (dB), Channel 1 Phase (deg)
6.46904794e+04, -5.3113e+01, -1.7278e+02
6.32329013e+04, -5.2845e+01, -1.6423e+02
6.18081648e+04, -5.2115e+01, -1.7037e+02
6.04155298e+04, -5.0165e+01, -1.6376e+02
5.90542731e+04, -4.9177e+01, -1.7573e+02
5.77236876e+04, -5.0186e+01, -1.6909e+02
5.64230823e+04, -5.1299e+01, -1.7538e+02
5.51517817e+04, -4.8458e+01, -1.7319e+02
5.39091254e+04, -4.8965e+01, -1.6981e+02
5.26944682e+04, -4.8612e+01, -1.6318e+02
5.15071791e+04, -4.8169e+01, -1.6845e+02
5.03466415e+04, -4.7204e+01, -1.6928e+02
4.92122526e+04, -4.9079e+01, -1.6767e+02
4.81034233e+04, -4.6679e+01, -1.6980e+02
4.70195777e+04, -4.6385e+01, -1.7006e+02
4.59601528e+04, -4.6665e+01, -1.6580e+02
4.49245984e+04, -4.6390e+01, -1.6997e+02
4.39123766e+04, -4.5904e+01, -1.6578e+02
4.29229619e+04, -4.5887e+01, -1.6805e+02
4.19558401e+04, -4.5068e+01, -1.6311e+02
4.10105092e+04, -4.4138e+01, -1.6367e+02
4.00864780e+04, -4.4812e+01, -1.5949e+02
3.91832667e+04, -4.4097e+01, -1.6360e+02
3.83004062e+04, -4.3760e+01, -1.6196e+02
3.74374380e+04, -4.3324e+01, -1.6709e+02
3.65939137e+04, -4.2968e+01, -1.6210e+02
