% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 x probe attenuation
% Channel B (Output 1), DC coupling, 1 x probe attenuation
% Time span 1.000 ms, time offset -5.278 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel B, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Sine, 10.000 000 000 kHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (on) - Sine, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg
% Acquired 2023-10-24 T 12:18:35 +0100
% Time (s), Channel A (Input 1) (V), Channel B (Output 1) (V)
4.777784000000e-03, -4.775281e-01, -4.892068e-01
4.778840000000e-03, -4.702003e-01, -4.814210e-01
4.779896000000e-03, -4.628725e-01, -4.714216e-01
4.780952000000e-03, -4.518808e-01, -4.594376e-01
4.782008000000e-03, -4.396678e-01, -4.453927e-01
4.783064000000e-03, -4.262335e-01, -4.294394e-01
4.784120000000e-03, -4.103566e-01, -4.115016e-01
4.785176000000e-03, -3.920371e-01, -3.917318e-01
4.786232000000e-03, -3.749390e-01, -3.703591e-01
4.787288000000e-03, -3.517343e-01, -3.472307e-01
4.788344000000e-03, -3.297509e-01, -3.227284e-01
4.789400000000e-03, -3.041036e-01, -2.966231e-01
4.790456000000e-03, -2.784563e-01, -2.692965e-01
4.791512000000e-03, -2.503664e-01, -2.408250e-01
4.792568000000e-03, -2.222765e-01, -2.112848e-01
4.793624000000e-03, -1.929653e-01, -1.807523e-01
4.794680000000e-03, -1.612115e-01, -1.494565e-01
4.795736000000e-03, -1.294577e-01, -1.175501e-01
4.796792000000e-03, -9.770396e-02, -8.503298e-02
4.797848000000e-03, -6.595017e-02, -5.221055e-02
4.798904000000e-03, -3.175379e-02, -1.915914e-02
4.799960000000e-03, 2.442599e-03, 1.396861e-02
4.801016000000e-03, 3.297509e-02, 4.702003e-02
4.802072000000e-03, 6.717147e-02, 7.991879e-02
4.803128000000e-03, 9.892526e-02, 1.125122e-01
4.804184000000e-03, 1.331216e-01, 1.444950e-01
4.805240000000e-03, 1.648754e-01, 1.759435e-01
4.806296000000e-03, 1.978505e-01, 2.065523e-01
4.807352000000e-03, 2.271617e-01, 2.362451e-01
4.808408000000e-03, 2.552516e-01, 2.649457e-01
4.809464000000e-03, 2.857841e-01, 2.924249e-01
4.810520000000e-03, 3.126527e-01, 3.186828e-01
4.811576000000e-03, 3.419639e-01, 3.434905e-01
4.812632000000e-03, 3.639473e-01, 3.667715e-01
4.813688000000e-03, 3.871519e-01, 3.885259e-01
4.814744000000e-03, 4.103566e-01, 4.084484e-01
4.815800000000e-03, 4.298974e-01, 4.266915e-01
4.816856000000e-03, 4.482169e-01, 4.430264e-01
4.817912000000e-03, 4.640938e-01, 4.573767e-01
4.818968000000e-03, 4.787494e-01, 4.697423e-01
4.820024000000e-03, 4.921837e-01, 4.799707e-01
4.821080000000e-03, 5.019541e-01, 4.881382e-01
4.822136000000e-03, 5.105032e-01, 4.941683e-01
4.823192000000e-03, 5.153884e-01, 4.980612e-01
4.824248000000e-03, 5.214949e-01, 4.997405e-01
4.825304000000e-03, 5.202736e-01, 4.992062e-01
4.826360000000e-03, 5.190523e-01, 4.963819e-01
4.827416000000e-03, 5.178310e-01, 4.914204e-01
4.828472000000e-03, 5.129458e-01, 4.843979e-01
4.829528000000e-03, 5.056180e-01, 4.751618e-01
4.830584000000e-03, 4.982902e-01, 4.638648e-01
4.831640000000e-03, 4.848559e-01, 4.505069e-01
4.832696000000e-03, 4.726429e-01, 4.352406e-01
4.833752000000e-03, 4.579873e-01, 4.179134e-01
4.834808000000e-03, 4.396678e-01, 3.988306e-01
4.835864000000e-03, 4.201270e-01, 3.779922e-01
4.836920000000e-03, 3.993649e-01, 3.555508e-01
4.837976000000e-03, 3.773816e-01, 3.313538e-01
4.839032000000e-03, 3.529556e-01, 3.058592e-01
4.840088000000e-03, 3.285296e-01, 2.789906e-01
4.841144000000e-03, 3.016610e-01, 2.509007e-01
4.842200000000e-03, 2.711285e-01, 2.216659e-01
4.843256000000e-03, 2.418173e-01, 1.914387e-01
4.844312000000e-03, 2.125061e-01, 1.605246e-01
4.845368000000e-03, 1.819736e-01, 1.287708e-01
4.846424000000e-03, 1.489985e-01, 9.640633e-02
4.847480000000e-03, 1.172448e-01, 6.373657e-02
4.848536000000e-03, 8.549097e-02, 3.076148e-02
4.849592000000e-03, 5.007328e-02, -2.366268e-03
4.850648000000e-03, 1.831949e-02, -3.557035e-02
4.851704000000e-03, -1.465559e-02, -6.854544e-02
4.852760000000e-03, -4.763068e-02, -1.011389e-01
4.853816000000e-03, -7.938447e-02, -1.334270e-01
4.854872000000e-03, -1.135809e-01, -1.650281e-01
4.855928000000e-03, -1.453346e-01, -1.959422e-01
4.856984000000e-03, -1.758671e-01, -2.260167e-01
4.858040000000e-03, -2.076209e-01, -2.550226e-01
4.859096000000e-03, -2.344895e-01, -2.830362e-01
4.860152000000e-03, -2.638007e-01, -3.096758e-01
4.861208000000e-03, -2.894480e-01, -3.350177e-01
4.862264000000e-03, -3.163166e-01, -3.588331e-01
4.863320000000e-03, -3.407426e-01, -3.811218e-01
4.864376000000e-03, -3.615047e-01, -4.017312e-01
4.865432000000e-03, -3.834880e-01, -4.205850e-01
4.866488000000e-03, -4.030288e-01, -4.375306e-01
4.867544000000e-03, -4.176844e-01, -4.525678e-01
4.868600000000e-03, -4.335613e-01, -4.656204e-01
4.869656000000e-03, -4.457743e-01, -4.766121e-01
4.870712000000e-03, -4.592086e-01, -4.855429e-01
4.871768000000e-03, -4.665364e-01, -4.923364e-01
4.872824000000e-03, -4.738642e-01, -4.969926e-01
4.873880000000e-03, -4.787494e-01, -4.993588e-01
4.874936000000e-03, -4.811920e-01, -4.995878e-01
4.875992000000e-03, -4.811920e-01, -4.976032e-01
4.877048000000e-03, -4.787494e-01, -4.934050e-01
4.878104000000e-03, -4.750855e-01, -4.871458e-01
4.879160000000e-03, -4.689790e-01, -4.786731e-01
4.880216000000e-03, -4.604299e-01, -4.680630e-01
4.881272000000e-03, -4.494382e-01, -4.553921e-01
4.882328000000e-03, -4.360039e-01, -4.407365e-01
4.883384000000e-03, -4.225696e-01, -4.241726e-01
4.884440000000e-03, -4.054714e-01, -4.057004e-01
4.885496000000e-03, -3.859306e-01, -3.853963e-01
4.886552000000e-03, -3.663899e-01, -3.634893e-01
4.887608000000e-03, -3.444065e-01, -3.399793e-01
4.888664000000e-03, -3.212018e-01, -3.149426e-01
4.889720000000e-03, -2.943332e-01, -2.885320e-01
4.890776000000e-03, -2.686859e-01, -2.608238e-01
4.891832000000e-03, -2.393747e-01, -2.319706e-01
4.892888000000e-03, -2.112848e-01, -2.021251e-01
4.893944000000e-03, -1.831949e-01, -1.713636e-01
4.895000000000e-03, -1.514411e-01, -1.399151e-01
4.896056000000e-03, -1.209087e-01, -1.077797e-01
4.897112000000e-03, -8.793357e-02, -7.518625e-02
4.898168000000e-03, -5.373718e-02, -4.228750e-02
4.899224000000e-03, -2.320469e-02, -9.083415e-03
4.900280000000e-03, 1.099170e-02, 2.404433e-02
4.901336000000e-03, 4.396678e-02, 5.709575e-02
4.902392000000e-03, 7.572057e-02, 8.991818e-02
4.903448000000e-03, 1.111383e-01, 1.222063e-01
4.904504000000e-03, 1.453346e-01, 1.541127e-01
4.905560000000e-03, 1.758671e-01, 1.852559e-01
4.906616000000e-03, 2.063996e-01, 2.156357e-01
4.907672000000e-03, 2.381534e-01, 2.450995e-01
4.908728000000e-03, 2.662433e-01, 2.734184e-01
4.909784000000e-03, 2.943332e-01, 3.005160e-01
4.910840000000e-03, 3.212018e-01, 3.263160e-01
4.911896000000e-03, 3.480704e-01, 3.507420e-01
4.912952000000e-03, 3.724964e-01, 3.735650e-01
4.914008000000e-03, 3.969223e-01, 3.947851e-01
4.915064000000e-03, 4.164631e-01, 4.142495e-01
4.916120000000e-03, 4.372252e-01, 4.318820e-01
4.917176000000e-03, 4.543234e-01, 4.475299e-01
4.918232000000e-03, 4.714216e-01, 4.613459e-01
4.919288000000e-03, 4.836346e-01, 4.731009e-01
4.920344000000e-03, 4.946263e-01, 4.827186e-01
4.921400000000e-03, 5.056180e-01, 4.901991e-01
4.922456000000e-03, 5.129458e-01, 4.955423e-01
4.923512000000e-03, 5.166097e-01, 4.987482e-01
4.924568000000e-03, 5.202736e-01, 4.998168e-01
4.925624000000e-03, 5.214949e-01, 4.985955e-01
4.926680000000e-03, 5.202736e-01, 4.951606e-01
4.927736000000e-03, 5.166097e-01, 4.895884e-01
4.928792000000e-03, 5.117245e-01, 4.818790e-01
4.929848000000e-03, 5.031754e-01, 4.719559e-01
4.930904000000e-03, 4.958476e-01, 4.599719e-01
4.931960000000e-03, 4.836346e-01, 4.460796e-01
4.933016000000e-03, 4.665364e-01, 4.301264e-01
4.934072000000e-03, 4.531021e-01, 4.123413e-01
4.935128000000e-03, 4.347826e-01, 3.927241e-01
4.936184000000e-03, 4.152418e-01, 3.713514e-01
4.937240000000e-03, 3.920371e-01, 3.482994e-01
4.938296000000e-03, 3.688325e-01, 3.237970e-01
4.939352000000e-03, 3.456278e-01, 2.978444e-01
4.940408000000e-03, 3.212018e-01, 2.705942e-01
4.941464000000e-03, 2.918906e-01, 2.421226e-01
4.942520000000e-03, 2.638007e-01, 2.126588e-01
4.943576000000e-03, 2.344895e-01, 1.822026e-01
4.944632000000e-03, 2.027357e-01, 1.509832e-01
4.945688000000e-03, 1.709819e-01, 1.190004e-01
4.946744000000e-03, 1.404494e-01, 8.655960e-02
4.947800000000e-03, 1.086957e-01, 5.373718e-02
4.948856000000e-03, 7.449927e-02, 2.068576e-02
4.949912000000e-03, 4.152418e-02, -1.244199e-02
4.950968000000e-03, 9.770396e-03, -4.556974e-02
4.952024000000e-03, -2.320469e-02, -7.846849e-02
4.953080000000e-03, -5.862238e-02, -1.109856e-01
4.954136000000e-03, -9.037616e-02, -1.431210e-01
4.955192000000e-03, -1.233513e-01, -1.744932e-01
4.956248000000e-03, -1.526624e-01, -2.051783e-01
4.957304000000e-03, -1.844162e-01, -2.349475e-01
4.958360000000e-03, -2.137274e-01, -2.637244e-01
4.959416000000e-03, -2.430386e-01, -2.912799e-01
4.960472000000e-03, -2.699072e-01, -3.175379e-01
4.961528000000e-03, -2.967758e-01, -3.424219e-01
4.962584000000e-03, -3.212018e-01, -3.657792e-01
4.963640000000e-03, -3.456278e-01, -3.876099e-01
4.964696000000e-03, -3.676112e-01, -4.076850e-01
4.965752000000e-03, -3.883732e-01, -4.259282e-01
4.966808000000e-03, -4.066927e-01, -4.423394e-01
4.967864000000e-03, -4.225696e-01, -4.567660e-01
4.968920000000e-03, -4.372252e-01, -4.692080e-01
4.969976000000e-03, -4.506595e-01, -4.795127e-01
4.971032000000e-03, -4.604299e-01, -4.878328e-01
4.972088000000e-03, -4.702003e-01, -4.939393e-01
4.973144000000e-03, -4.726429e-01, -4.979085e-01
4.974200000000e-03, -4.787494e-01, -4.996642e-01
4.975256000000e-03, -4.811920e-01, -4.992062e-01
4.976312000000e-03, -4.799707e-01, -4.966109e-01
4.977368000000e-03, -4.750855e-01, -4.917257e-01
4.978424000000e-03, -4.726429e-01, -4.847796e-01
4.979480000000e-03, -4.653151e-01, -4.756198e-01
4.980536000000e-03, -4.567660e-01, -4.643991e-01
4.981592000000e-03, -4.457743e-01, -4.511175e-01
4.982648000000e-03, -4.335613e-01, -4.359276e-01
4.983704000000e-03, -4.176844e-01, -4.187531e-01
4.984760000000e-03, -3.993649e-01, -3.997466e-01
4.985816000000e-03, -3.822667e-01, -3.789845e-01
4.986872000000e-03, -3.590621e-01, -3.565431e-01
4.987928000000e-03, -3.370787e-01, -3.325751e-01
4.988984000000e-03, -3.138740e-01, -3.070805e-01
4.990040000000e-03, -2.882267e-01, -2.802119e-01
4.991096000000e-03, -2.601368e-01, -2.521984e-01
4.992152000000e-03, -2.320469e-01, -2.230398e-01
4.993208000000e-03, -2.039570e-01, -1.928890e-01
4.994264000000e-03, -1.734245e-01, -1.618985e-01
4.995320000000e-03, -1.416707e-01, -1.302211e-01
4.996376000000e-03, -1.086957e-01, -9.793296e-02
4.997432000000e-03, -7.694187e-02, -6.518686e-02
4.998488000000e-03, -4.396678e-02, -3.221177e-02
4.999544000000e-03, -1.221300e-02, 9.159746e-04
5.000600000000e-03, 2.076209e-02, 3.404372e-02
5.001656000000e-03, 5.617978e-02, 6.701881e-02
5.002712000000e-03, 8.915487e-02, 9.976490e-02
5.003768000000e-03, 1.209087e-01, 1.319767e-01
5.004824000000e-03, 1.538837e-01, 1.636541e-01
5.005880000000e-03, 1.831949e-01, 1.945683e-01
5.006936000000e-03, 2.161700e-01, 2.247191e-01
5.007992000000e-03, 2.467025e-01, 2.538013e-01
5.009048000000e-03, 2.747924e-01, 2.817385e-01
5.010104000000e-03, 3.053249e-01, 3.085308e-01
5.011160000000e-03, 3.321935e-01, 3.338728e-01
5.012216000000e-03, 3.578408e-01, 3.577644e-01
5.013272000000e-03, 3.798242e-01, 3.802058e-01
5.014328000000e-03, 4.018075e-01, 4.008152e-01
5.015384000000e-03, 4.225696e-01, 4.197454e-01
5.016440000000e-03, 4.408891e-01, 4.368436e-01
5.017496000000e-03, 4.616512e-01, 4.519572e-01
5.018552000000e-03, 4.750855e-01, 4.650861e-01
5.019608000000e-03, 4.872985e-01, 4.762305e-01
5.020664000000e-03, 4.995115e-01, 4.851612e-01
5.021720000000e-03, 5.080606e-01, 4.921074e-01
5.022776000000e-03, 5.141671e-01, 4.967636e-01
5.023832000000e-03, 5.202736e-01, 4.992825e-01
5.024888000000e-03, 5.202736e-01, 4.995878e-01
5.025944000000e-03, 5.202736e-01, 4.977559e-01
5.027000000000e-03, 5.190523e-01, 4.936340e-01
5.028056000000e-03, 5.153884e-01, 4.874512e-01
5.029112000000e-03, 5.092819e-01, 4.790547e-01
5.030168000000e-03, 5.007328e-01, 4.685974e-01
5.031224000000e-03, 4.897411e-01, 4.560027e-01
5.032280000000e-03, 4.763068e-01, 4.414234e-01
5.033336000000e-03, 4.616512e-01, 4.249359e-01
5.034392000000e-03, 4.445530e-01, 4.065401e-01
5.035448000000e-03, 4.274548e-01, 3.863886e-01
5.036504000000e-03, 4.103566e-01, 3.645579e-01
5.037560000000e-03, 3.859306e-01, 3.410479e-01
5.038616000000e-03, 3.615047e-01, 3.160876e-01
5.039672000000e-03, 3.370787e-01, 2.897533e-01
5.040728000000e-03, 3.114314e-01, 2.621214e-01
5.041784000000e-03, 2.833415e-01, 2.332682e-01
5.042840000000e-03, 2.528090e-01, 2.034990e-01
5.043896000000e-03, 2.247191e-01, 1.727376e-01
5.044952000000e-03, 1.941866e-01, 1.412891e-01
5.046008000000e-03, 1.624328e-01, 1.092300e-01
5.047064000000e-03, 1.306790e-01, 7.671288e-02
5.048120000000e-03, 9.770396e-02, 4.373779e-02
5.049176000000e-03, 6.350758e-02, 1.061004e-02
5.050232000000e-03, 2.931119e-02, -2.251771e-02
5.051288000000e-03, -3.663899e-03, -5.556913e-02
5.052344000000e-03, -3.663899e-02, -8.839155e-02
5.053400000000e-03, -6.961407e-02, -1.208323e-01
5.054456000000e-03, -1.001466e-01, -1.526624e-01
5.055512000000e-03, -1.355642e-01, -1.838819e-01
5.056568000000e-03, -1.624328e-01, -2.143381e-01
5.057624000000e-03, -1.941866e-01, -2.438019e-01
5.058680000000e-03, -2.222765e-01, -2.721208e-01
5.059736000000e-03, -2.515877e-01, -2.993710e-01
5.060792000000e-03, -2.796776e-01, -3.252473e-01
5.061848000000e-03, -3.053249e-01, -3.496733e-01
5.062904000000e-03, -3.309722e-01, -3.725727e-01
5.063960000000e-03, -3.529556e-01, -3.937928e-01
5.065016000000e-03, -3.749390e-01, -4.134099e-01
5.066072000000e-03, -3.944797e-01, -4.310424e-01
5.067128000000e-03, -4.127992e-01, -4.469193e-01
5.068184000000e-03, -4.286761e-01, -4.607352e-01
5.069240000000e-03, -4.433317e-01, -4.725666e-01
5.070296000000e-03, -4.531021e-01, -4.822606e-01
5.071352000000e-03, -4.628725e-01, -4.899701e-01
5.072408000000e-03, -4.714216e-01, -4.953896e-01
5.073464000000e-03, -4.750855e-01, -4.986719e-01
5.074520000000e-03, -4.811920e-01, -4.998932e-01
5.075576000000e-03, -4.799707e-01, -4.986719e-01
5.076632000000e-03, -4.787494e-01, -4.953133e-01
5.077688000000e-03, -4.763068e-01, -4.898174e-01
5.078744000000e-03, -4.702003e-01, -4.822606e-01
5.079800000000e-03, -4.628725e-01, -4.724139e-01
5.080856000000e-03, -4.543234e-01, -4.606589e-01
5.081912000000e-03, -4.396678e-01, -4.467666e-01
5.082968000000e-03, -4.286761e-01, -4.308897e-01
5.084024000000e-03, -4.115779e-01, -4.131046e-01
5.085080000000e-03, -3.944797e-01, -3.936401e-01
5.086136000000e-03, -3.737177e-01, -3.723437e-01
5.087192000000e-03, -3.529556e-01, -3.494443e-01
5.088248000000e-03, -3.297509e-01, -3.249420e-01
5.089304000000e-03, -3.028823e-01, -2.990657e-01
5.090360000000e-03, -2.784563e-01, -2.718918e-01
5.091416000000e-03, -2.515877e-01, -2.434966e-01
5.092472000000e-03, -2.234978e-01, -2.140327e-01
5.093528000000e-03, -1.941866e-01, -1.835766e-01
5.094584000000e-03, -1.660967e-01, -1.523571e-01
5.095640000000e-03, -1.331216e-01, -1.204507e-01
5.096696000000e-03, -1.001466e-01, -8.808623e-02
5.097752000000e-03, -6.595017e-02, -5.526380e-02
5.098808000000e-03, -3.419639e-02, -2.221239e-02
5.099864000000e-03, -1.221300e-03, 1.091536e-02
5.100920000000e-03, 3.053249e-02, 4.404311e-02
5.101976000000e-03, 6.350758e-02, 7.701820e-02
5.103032000000e-03, 9.648266e-02, 1.095353e-01
5.104088000000e-03, 1.294577e-01, 1.415944e-01
5.105144000000e-03, 1.636541e-01, 1.730429e-01
5.106200000000e-03, 1.941866e-01, 2.038044e-01
5.107256000000e-03, 2.234978e-01, 2.335735e-01
5.108312000000e-03, 2.552516e-01, 2.623504e-01
5.109368000000e-03, 2.833415e-01, 2.900586e-01
5.110424000000e-03, 3.114314e-01, 3.163166e-01
5.111480000000e-03, 3.370787e-01, 3.413532e-01
5.112536000000e-03, 3.639473e-01, 3.647106e-01
5.113592000000e-03, 3.883732e-01, 3.866176e-01
5.114648000000e-03, 4.066927e-01, 4.067691e-01
5.115704000000e-03, 4.286761e-01, 4.250886e-01
5.116760000000e-03, 4.482169e-01, 4.415761e-01
5.117816000000e-03, 4.628725e-01, 4.561554e-01
5.118872000000e-03, 4.787494e-01, 4.686737e-01
5.119928000000e-03, 4.897411e-01, 4.791311e-01
5.120984000000e-03, 5.019541e-01, 4.874512e-01
5.122040000000e-03, 5.105032e-01, 4.937867e-01
5.123096000000e-03, 5.178310e-01, 4.978322e-01
5.124152000000e-03, 5.227162e-01, 4.996642e-01
5.125208000000e-03, 5.214949e-01, 4.992825e-01
5.126264000000e-03, 5.202736e-01, 4.967636e-01
5.127320000000e-03, 5.178310e-01, 4.919547e-01
5.128376000000e-03, 5.153884e-01, 4.851612e-01
5.129432000000e-03, 5.068393e-01, 4.760778e-01
5.130488000000e-03, 4.982902e-01, 4.649335e-01
5.131544000000e-03, 4.872985e-01, 4.518045e-01
5.132600000000e-03, 4.738642e-01, 4.366909e-01
5.133656000000e-03, 4.592086e-01, 4.195164e-01
5.134712000000e-03, 4.421104e-01, 4.006626e-01
5.135768000000e-03, 4.250122e-01, 3.799768e-01
5.136824000000e-03, 4.018075e-01, 3.576118e-01
5.137880000000e-03, 3.798242e-01, 3.337201e-01
5.138936000000e-03, 3.553982e-01, 3.083018e-01
5.139992000000e-03, 3.309722e-01, 2.815095e-01
5.141048000000e-03, 3.016610e-01, 2.534960e-01
5.142104000000e-03, 2.747924e-01, 2.244138e-01
5.143160000000e-03, 2.479238e-01, 1.942630e-01
5.144216000000e-03, 2.161700e-01, 1.633488e-01
5.145272000000e-03, 1.844162e-01, 1.315950e-01
5.146328000000e-03, 1.526624e-01, 9.945958e-02
5.147384000000e-03, 1.196874e-01, 6.671349e-02
5.148440000000e-03, 8.793357e-02, 3.373840e-02
5.149496000000e-03, 5.617978e-02, 5.343185e-04
5.150552000000e-03, 2.076209e-02, -3.259343e-02
5.151608000000e-03, -1.099170e-02, -6.556852e-02
5.152664000000e-03, -4.518808e-02, -9.823828e-02
5.153720000000e-03, -7.816317e-02, -1.305264e-01
5.154776000000e-03, -1.099170e-01, -1.622038e-01
5.155832000000e-03, -1.416707e-01, -1.931943e-01
5.156888000000e-03, -1.709819e-01, -2.233451e-01
5.157944000000e-03, -2.015144e-01, -2.525037e-01
5.159000000000e-03, -2.308256e-01, -2.805172e-01
5.160056000000e-03, -2.589155e-01, -3.073858e-01
5.161112000000e-03, -2.870054e-01, -3.328041e-01
5.162168000000e-03, -3.138740e-01, -3.567721e-01
5.163224000000e-03, -3.383000e-01, -3.792135e-01
5.164280000000e-03, -3.578408e-01, -3.998993e-01
5.165336000000e-03, -3.810455e-01, -4.189057e-01
5.166392000000e-03, -3.981436e-01, -4.360803e-01
5.167448000000e-03, -4.164631e-01, -4.512702e-01
5.168504000000e-03, -4.323400e-01, -4.645518e-01
5.169560000000e-03, -4.457743e-01, -4.757725e-01
5.170616000000e-03, -4.555447e-01, -4.848559e-01
5.171672000000e-03, -4.640938e-01, -4.918021e-01
5.172728000000e-03, -4.726429e-01, -4.966109e-01
5.173784000000e-03, -4.763068e-01, -4.992825e-01
5.174840000000e-03, -4.799707e-01, -4.996642e-01
5.175896000000e-03, -4.799707e-01, -4.979085e-01
5.176952000000e-03, -4.787494e-01, -4.939393e-01
5.178008000000e-03, -4.750855e-01, -4.877565e-01
5.179064000000e-03, -4.677577e-01, -4.795127e-01
5.180120000000e-03, -4.604299e-01, -4.690553e-01
5.181176000000e-03, -4.482169e-01, -4.566897e-01
5.182232000000e-03, -4.372252e-01, -4.421868e-01
5.183288000000e-03, -4.225696e-01, -4.257755e-01
5.184344000000e-03, -4.079140e-01, -4.074561e-01
5.185400000000e-03, -3.895945e-01, -3.873046e-01
5.186456000000e-03, -3.663899e-01, -3.656265e-01
5.187512000000e-03, -3.431852e-01, -3.421929e-01
5.188568000000e-03, -3.224231e-01, -3.172326e-01
5.189624000000e-03, -2.979971e-01, -2.909746e-01
5.190680000000e-03, -2.711285e-01, -2.634190e-01
5.191736000000e-03, -2.430386e-01, -2.346422e-01
5.192792000000e-03, -2.137274e-01, -2.048730e-01
5.193848000000e-03, -1.831949e-01, -1.741878e-01
5.194904000000e-03, -1.526624e-01, -1.428157e-01
5.195960000000e-03, -1.233513e-01, -1.106803e-01
5.197016000000e-03, -8.915487e-02, -7.816317e-02
5.198072000000e-03, -5.740108e-02, -4.526441e-02
5.199128000000e-03, -2.564729e-02, -1.213666e-02
5.200184000000e-03, 9.770396e-03, 2.099109e-02
5.201240000000e-03, 4.274548e-02, 5.404250e-02
5.202296000000e-03, 7.449927e-02, 8.686493e-02
5.203352000000e-03, 1.074744e-01, 1.193057e-01
5.204408000000e-03, 1.404494e-01, 1.512885e-01
5.205464000000e-03, 1.734245e-01, 1.825079e-01
5.206520000000e-03, 2.063996e-01, 2.129641e-01
5.207576000000e-03, 2.344895e-01, 2.424280e-01
5.208632000000e-03, 2.638007e-01, 2.708995e-01
5.209688000000e-03, 2.918906e-01, 2.981497e-01
5.210744000000e-03, 3.212018e-01, 3.241024e-01
5.211800000000e-03, 3.456278e-01, 3.486047e-01
5.212856000000e-03, 3.700538e-01, 3.715040e-01
5.213912000000e-03, 3.957010e-01, 3.928768e-01
5.214968000000e-03, 4.140205e-01, 4.124939e-01
5.216024000000e-03, 4.347826e-01, 4.302791e-01
5.217080000000e-03, 4.543234e-01, 4.462323e-01
5.218136000000e-03, 4.677577e-01, 4.601246e-01
5.219192000000e-03, 4.824133e-01, 4.721086e-01
5.220248000000e-03, 4.934050e-01, 4.818790e-01
5.221304000000e-03, 5.043967e-01, 4.895884e-01
5.222360000000e-03, 5.105032e-01, 4.951606e-01
5.223416000000e-03, 5.190523e-01, 4.985955e-01
5.224472000000e-03, 5.214949e-01, 4.998168e-01
5.225528000000e-03, 5.251588e-01, 4.987482e-01
5.226584000000e-03, 5.239375e-01, 4.955423e-01
5.227640000000e-03, 5.190523e-01, 4.901228e-01
5.228696000000e-03, 5.129458e-01, 4.825660e-01
5.229752000000e-03, 5.056180e-01, 4.729482e-01
5.230808000000e-03, 4.970689e-01, 4.611932e-01
5.231864000000e-03, 4.848559e-01, 4.473773e-01
5.232920000000e-03, 4.714216e-01, 4.316530e-01
5.233976000000e-03, 4.567660e-01, 4.140205e-01
5.235032000000e-03, 4.360039e-01, 3.945561e-01
5.236088000000e-03, 4.164631e-01, 3.733360e-01
5.237144000000e-03, 3.957010e-01, 3.505130e-01
5.238200000000e-03, 3.737177e-01, 3.261633e-01
5.239256000000e-03, 3.492917e-01, 3.002870e-01
5.240312000000e-03, 3.224231e-01, 2.731894e-01
5.241368000000e-03, 2.967758e-01, 2.447942e-01
5.242424000000e-03, 2.674646e-01, 2.154067e-01
5.243480000000e-03, 2.369321e-01, 1.849505e-01
5.244536000000e-03, 2.076209e-01, 1.538074e-01
5.245592000000e-03, 1.758671e-01, 1.219010e-01
5.246648000000e-03, 1.441133e-01, 8.953652e-02
5.247704000000e-03, 1.099170e-01, 5.679043e-02
5.248760000000e-03, 7.816317e-02, 2.373901e-02
5.249816000000e-03, 4.640938e-02, -9.465071e-03
5.250872000000e-03, 1.221300e-02, -4.259282e-02
5.251928000000e-03, -1.954079e-02, -7.549158e-02
5.252984000000e-03, -5.373718e-02, -1.080850e-01
5.254040000000e-03, -8.671227e-02, -1.402205e-01
5.255096000000e-03, -1.184661e-01, -1.716689e-01
5.256152000000e-03, -1.502198e-01, -2.024304e-01
5.257208000000e-03, -1.807523e-01, -2.322759e-01
5.258264000000e-03, -2.125061e-01, -2.610528e-01
5.259320000000e-03, -2.405960e-01, -2.887610e-01
5.260376000000e-03, -2.674646e-01, -3.151716e-01
5.261432000000e-03, -2.943332e-01, -3.402082e-01
5.262488000000e-03, -3.187592e-01, -3.637183e-01
5.263544000000e-03, -3.431852e-01, -3.857017e-01
5.264600000000e-03, -3.651686e-01, -4.059294e-01
5.265656000000e-03, -3.859306e-01, -4.243253e-01
5.266712000000e-03, -4.030288e-01, -4.408891e-01
5.267768000000e-03, -4.201270e-01, -4.555447e-01
5.268824000000e-03, -4.360039e-01, -4.681394e-01
5.269880000000e-03, -4.494382e-01, -4.786731e-01
5.270936000000e-03, -4.592086e-01, -4.871458e-01
5.271992000000e-03, -4.665364e-01, -4.934813e-01
5.273048000000e-03, -4.738642e-01, -4.976796e-01
5.274104000000e-03, -4.775281e-01, -4.995878e-01
5.275160000000e-03, -4.799707e-01, -4.993588e-01
5.276216000000e-03, -4.787494e-01, -4.969162e-01
5.277272000000e-03, -4.775281e-01, -4.922600e-01
5.278328000000e-03, -4.714216e-01, -4.855429e-01
5.279384000000e-03, -4.653151e-01, -4.766121e-01
5.280440000000e-03, -4.567660e-01, -4.655441e-01
5.281496000000e-03, -4.457743e-01, -4.524151e-01
5.282552000000e-03, -4.323400e-01, -4.373779e-01
5.283608000000e-03, -4.176844e-01, -4.204324e-01
5.284664000000e-03, -4.018075e-01, -4.015785e-01
5.285720000000e-03, -3.822667e-01, -3.809691e-01
5.286776000000e-03, -3.615047e-01, -3.586804e-01
5.287832000000e-03, -3.383000e-01, -3.347887e-01
5.288888000000e-03, -3.126527e-01, -3.094468e-01
5.289944000000e-03, -2.894480e-01, -2.827308e-01
5.291000000000e-03, -2.613581e-01, -2.547936e-01
