% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 x probe attenuation
% Channel B (Output 1), DC coupling, 1 x probe attenuation
% Time span 850.0 us, time offset -5.260 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel B, level 0.000 V, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (on) - Sine, 9.000 000 000 kHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (on) - Sine, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg
% Acquired 2023-10-24 T 12:54:44 +0100
% Time (s), Channel A (Input 1) (V), Channel B (Output 1) (V)
5.399712000000e-03, 5.129458e-02, -2.960125e-01
5.400576000000e-03, 3.297509e-02, -3.152479e-01
5.401440000000e-03, 1.343429e-02, -3.338728e-01
5.402304000000e-03, -3.663899e-03, -3.515816e-01
5.403168000000e-03, -2.442599e-02, -3.686035e-01
5.404032000000e-03, -4.274548e-02, -3.846330e-01
5.404896000000e-03, -6.106498e-02, -3.997466e-01
5.405760000000e-03, -7.938447e-02, -4.138679e-01
5.406624000000e-03, -9.770396e-02, -4.271495e-01
5.407488000000e-03, -1.160235e-01, -4.393625e-01
5.408352000000e-03, -1.343429e-01, -4.504305e-01
5.409216000000e-03, -1.477772e-01, -4.605063e-01
5.410080000000e-03, -1.673180e-01, -4.694370e-01
5.410944000000e-03, -1.844162e-01, -4.772228e-01
5.411808000000e-03, -1.990718e-01, -4.839399e-01
5.412672000000e-03, -2.149487e-01, -4.894358e-01
5.413536000000e-03, -2.271617e-01, -4.937867e-01
5.414400000000e-03, -2.430386e-01, -4.970689e-01
5.415264000000e-03, -2.576942e-01, -4.990535e-01
5.416128000000e-03, -2.699072e-01, -4.998932e-01
5.416992000000e-03, -2.833415e-01, -4.995115e-01
5.417856000000e-03, -2.918906e-01, -4.979085e-01
5.418720000000e-03, -3.053249e-01, -4.950843e-01
5.419584000000e-03, -3.138740e-01, -4.911914e-01
5.420448000000e-03, -3.236444e-01, -4.860772e-01
5.421312000000e-03, -3.334148e-01, -4.797417e-01
5.422176000000e-03, -3.370787e-01, -4.723376e-01
5.423040000000e-03, -3.456278e-01, -4.638648e-01
5.423904000000e-03, -3.492917e-01, -4.541708e-01
5.424768000000e-03, -3.566195e-01, -4.434844e-01
5.425632000000e-03, -3.590621e-01, -4.315767e-01
5.426496000000e-03, -3.615047e-01, -4.187531e-01
5.427360000000e-03, -3.663899e-01, -4.050135e-01
5.428224000000e-03, -3.663899e-01, -3.902052e-01
5.429088000000e-03, -3.663899e-01, -3.744810e-01
5.429952000000e-03, -3.663899e-01, -3.578408e-01
5.430816000000e-03, -3.639473e-01, -3.403609e-01
5.431680000000e-03, -3.615047e-01, -3.221177e-01
5.432544000000e-03, -3.590621e-01, -3.030349e-01
5.433408000000e-03, -3.553982e-01, -2.832652e-01
5.434272000000e-03, -3.505130e-01, -2.628084e-01
5.435136000000e-03, -3.419639e-01, -2.417410e-01
5.436000000000e-03, -3.358574e-01, -2.200629e-01
5.436864000000e-03, -3.285296e-01, -1.979269e-01
5.437728000000e-03, -3.175379e-01, -1.752565e-01
5.438592000000e-03, -3.102101e-01, -1.522045e-01
5.439456000000e-03, -3.004397e-01, -1.286944e-01
5.440320000000e-03, -2.906693e-01, -1.049554e-01
5.441184000000e-03, -2.772350e-01, -8.098742e-02
5.442048000000e-03, -2.650220e-01, -5.679043e-02
5.442912000000e-03, -2.515877e-01, -3.251710e-02
5.443776000000e-03, -2.381534e-01, -8.091109e-03
5.444640000000e-03, -2.247191e-01, 1.633488e-02
5.445504000000e-03, -2.088422e-01, 4.076087e-02
5.446368000000e-03, -1.941866e-01, 6.495787e-02
5.447232000000e-03, -1.758671e-01, 8.915487e-02
5.448096000000e-03, -1.612115e-01, 1.130465e-01
5.448960000000e-03, -1.441133e-01, 1.367092e-01
5.449824000000e-03, -1.257939e-01, 1.600666e-01
5.450688000000e-03, -1.099170e-01, 1.829659e-01
5.451552000000e-03, -9.159746e-02, 2.054836e-01
5.452416000000e-03, -7.449927e-02, 2.274670e-01
5.453280000000e-03, -5.495848e-02, 2.489161e-01
5.454144000000e-03, -3.419639e-02, 2.698309e-01
5.455008000000e-03, -1.587689e-02, 2.900586e-01
5.455872000000e-03, 2.442599e-03, 3.095231e-01
5.456736000000e-03, 1.954079e-02, 3.283769e-01
5.457600000000e-03, 3.786029e-02, 3.463911e-01
5.458464000000e-03, 5.862238e-02, 3.635656e-01
5.459328000000e-03, 7.694187e-02, 3.799005e-01
5.460192000000e-03, 9.404006e-02, 3.952431e-01
5.461056000000e-03, 1.148022e-01, 4.097460e-01
5.461920000000e-03, 1.306790e-01, 4.233329e-01
5.462784000000e-03, 1.502198e-01, 4.356986e-01
5.463648000000e-03, 1.673180e-01, 4.472246e-01
5.464512000000e-03, 1.856375e-01, 4.576057e-01
5.465376000000e-03, 2.027357e-01, 4.668417e-01
5.466240000000e-03, 2.198339e-01, 4.750092e-01
5.467104000000e-03, 2.344895e-01, 4.820317e-01
5.467968000000e-03, 2.503664e-01, 4.879092e-01
5.468832000000e-03, 2.662433e-01, 4.926417e-01
5.469696000000e-03, 2.796776e-01, 4.961529e-01
5.470560000000e-03, 2.918906e-01, 4.985192e-01
5.471424000000e-03, 3.065462e-01, 4.997405e-01
5.472288000000e-03, 3.187592e-01, 4.996642e-01
5.473152000000e-03, 3.297509e-01, 4.985192e-01
5.474016000000e-03, 3.419639e-01, 4.961529e-01
5.474880000000e-03, 3.517343e-01, 4.924890e-01
5.475744000000e-03, 3.602834e-01, 4.877565e-01
5.476608000000e-03, 3.688325e-01, 4.818790e-01
5.477472000000e-03, 3.773816e-01, 4.747802e-01
5.478336000000e-03, 3.847093e-01, 4.665364e-01
5.479200000000e-03, 3.920371e-01, 4.571477e-01
5.480064000000e-03, 3.944797e-01, 4.467666e-01
5.480928000000e-03, 3.981436e-01, 4.352406e-01
5.481792000000e-03, 4.030288e-01, 4.227223e-01
5.482656000000e-03, 4.042501e-01, 4.092880e-01
5.483520000000e-03, 4.054714e-01, 3.947851e-01
5.484384000000e-03, 4.079140e-01, 3.792898e-01
5.485248000000e-03, 4.079140e-01, 3.629550e-01
5.486112000000e-03, 4.054714e-01, 3.457804e-01
5.486976000000e-03, 4.018075e-01, 3.276899e-01
5.487840000000e-03, 4.005862e-01, 3.088361e-01
5.488704000000e-03, 3.969223e-01, 2.892953e-01
5.489568000000e-03, 3.908158e-01, 2.689912e-01
5.490432000000e-03, 3.847093e-01, 2.481528e-01
5.491296000000e-03, 3.786029e-01, 2.266274e-01
5.492160000000e-03, 3.712751e-01, 2.045677e-01
5.493024000000e-03, 3.615047e-01, 1.820500e-01
5.493888000000e-03, 3.541769e-01, 1.591506e-01
5.494752000000e-03, 3.431852e-01, 1.357932e-01
5.495616000000e-03, 3.346361e-01, 1.121306e-01
5.496480000000e-03, 3.212018e-01, 8.823889e-02
5.497344000000e-03, 3.102101e-01, 6.404189e-02
5.498208000000e-03, 2.967758e-01, 3.984490e-02
5.499072000000e-03, 2.833415e-01, 1.541891e-02
5.499936000000e-03, 2.686859e-01, -9.007084e-03
5.500800000000e-03, 2.528090e-01, -3.343307e-02
5.501664000000e-03, 2.381534e-01, -5.770640e-02
5.502528000000e-03, 2.222765e-01, -8.190340e-02
5.503392000000e-03, 2.076209e-01, -1.058714e-01
5.504256000000e-03, 1.880801e-01, -1.296104e-01
5.505120000000e-03, 1.722032e-01, -1.530441e-01
5.505984000000e-03, 1.551050e-01, -1.760961e-01
5.506848000000e-03, 1.367855e-01, -1.987665e-01
5.507712000000e-03, 1.184661e-01, -2.209026e-01
5.508576000000e-03, 9.892526e-02, -2.425806e-01
5.509440000000e-03, 8.182707e-02, -2.635717e-01
5.510304000000e-03, 6.228628e-02, -2.840285e-01
5.511168000000e-03, 4.518808e-02, -3.037983e-01
5.512032000000e-03, 2.442599e-02, -3.227284e-01
5.512896000000e-03, 6.106498e-03, -3.410479e-01
5.513760000000e-03, -1.221300e-02, -3.584514e-01
5.514624000000e-03, -3.175379e-02, -3.750153e-01
5.515488000000e-03, -5.007328e-02, -3.907395e-01
5.516352000000e-03, -6.839277e-02, -4.054714e-01
5.517216000000e-03, -8.671227e-02, -4.193637e-01
5.518080000000e-03, -1.062531e-01, -4.321110e-01
5.518944000000e-03, -1.245726e-01, -4.438660e-01
5.519808000000e-03, -1.416707e-01, -4.545524e-01
5.520672000000e-03, -1.575476e-01, -4.641701e-01
5.521536000000e-03, -1.734245e-01, -4.726429e-01
5.522400000000e-03, -1.905227e-01, -4.800470e-01
5.523264000000e-03, -2.076209e-01, -4.862299e-01
5.524128000000e-03, -2.210552e-01, -4.913441e-01
5.524992000000e-03, -2.344895e-01, -4.952370e-01
5.525856000000e-03, -2.491451e-01, -4.979849e-01
5.526720000000e-03, -2.625794e-01, -4.995115e-01
5.527584000000e-03, -2.747924e-01, -4.998168e-01
5.528448000000e-03, -2.870054e-01, -4.989772e-01
5.529312000000e-03, -2.979971e-01, -4.969162e-01
5.530176000000e-03, -3.065462e-01, -4.936340e-01
5.531040000000e-03, -3.187592e-01, -4.892831e-01
5.531904000000e-03, -3.260870e-01, -4.837109e-01
5.532768000000e-03, -3.334148e-01, -4.769175e-01
5.533632000000e-03, -3.431852e-01, -4.690553e-01
5.534496000000e-03, -3.492917e-01, -4.601246e-01
5.535360000000e-03, -3.541769e-01, -4.500489e-01
5.536224000000e-03, -3.566195e-01, -4.389045e-01
5.537088000000e-03, -3.615047e-01, -4.266152e-01
5.537952000000e-03, -3.639473e-01, -4.134099e-01
5.538816000000e-03, -3.663899e-01, -3.992123e-01
5.539680000000e-03, -3.663899e-01, -3.840224e-01
5.540544000000e-03, -3.663899e-01, -3.679165e-01
5.541408000000e-03, -3.663899e-01, -3.509709e-01
5.542272000000e-03, -3.627260e-01, -3.331858e-01
5.543136000000e-03, -3.615047e-01, -3.146373e-01
5.544000000000e-03, -3.566195e-01, -2.952492e-01
5.544864000000e-03, -3.517343e-01, -2.751740e-01
5.545728000000e-03, -3.468491e-01, -2.544883e-01
5.546592000000e-03, -3.407426e-01, -2.331155e-01
5.547456000000e-03, -3.334148e-01, -2.112085e-01
5.548320000000e-03, -3.260870e-01, -1.888434e-01
5.549184000000e-03, -3.150953e-01, -1.660967e-01
5.550048000000e-03, -3.065462e-01, -1.428157e-01
5.550912000000e-03, -2.967758e-01, -1.193057e-01
5.551776000000e-03, -2.845628e-01, -9.541403e-02
5.552640000000e-03, -2.723498e-01, -7.136969e-02
5.553504000000e-03, -2.601368e-01, -4.717269e-02
5.554368000000e-03, -2.467025e-01, -2.274670e-02
5.555232000000e-03, -2.344895e-01, 1.679287e-03
5.556096000000e-03, -2.186126e-01, 2.610528e-02
5.556960000000e-03, -2.039570e-01, 5.037861e-02
5.557824000000e-03, -1.868588e-01, 7.472826e-02
5.558688000000e-03, -1.709819e-01, 9.869627e-02
5.559552000000e-03, -1.538837e-01, 1.225116e-01
5.560416000000e-03, -1.355642e-01, 1.460216e-01
5.561280000000e-03, -1.221300e-01, 1.691500e-01
5.562144000000e-03, -1.013679e-01, 1.919730e-01
5.563008000000e-03, -8.426967e-02, 2.142617e-01
5.563872000000e-03, -6.595017e-02, 2.360925e-01
5.564736000000e-03, -4.640938e-02, 2.573125e-01
5.565600000000e-03, -2.931119e-02, 2.779983e-01
5.566464000000e-03, -8.549097e-03, 2.979208e-01
5.567328000000e-03, 9.770396e-03, 3.171562e-01
5.568192000000e-03, 2.808989e-02, 3.356284e-01
5.569056000000e-03, 4.640938e-02, 3.533372e-01
5.569920000000e-03, 6.595017e-02, 3.702064e-01
5.570784000000e-03, 8.426967e-02, 3.861596e-01
5.571648000000e-03, 1.038105e-01, 4.011969e-01
5.572512000000e-03, 1.209087e-01, 4.152418e-01
5.573376000000e-03, 1.404494e-01, 4.283708e-01
5.574240000000e-03, 1.563263e-01, 4.404311e-01
5.575104000000e-03, 1.758671e-01, 4.514992e-01
5.575968000000e-03, 1.929653e-01, 4.614222e-01
5.576832000000e-03, 2.088422e-01, 4.702003e-01
5.577696000000e-03, 2.271617e-01, 4.779098e-01
5.578560000000e-03, 2.405960e-01, 4.845506e-01
5.579424000000e-03, 2.576942e-01, 4.899701e-01
5.580288000000e-03, 2.711285e-01, 4.941683e-01
5.581152000000e-03, 2.857841e-01, 4.972979e-01
5.582016000000e-03, 2.992184e-01, 4.992062e-01
5.582880000000e-03, 3.114314e-01, 4.998932e-01
5.583744000000e-03, 3.248657e-01, 4.993588e-01
5.584608000000e-03, 3.346361e-01, 4.976796e-01
5.585472000000e-03, 3.468491e-01, 4.948553e-01
5.586336000000e-03, 3.541769e-01, 4.907334e-01
5.587200000000e-03, 3.651686e-01, 4.855429e-01
5.588064000000e-03, 3.724964e-01, 4.791311e-01
5.588928000000e-03, 3.810455e-01, 4.715743e-01
5.589792000000e-03, 3.859306e-01, 4.629488e-01
5.590656000000e-03, 3.932584e-01, 4.531021e-01
5.591520000000e-03, 3.969223e-01, 4.423394e-01
5.592384000000e-03, 4.005862e-01, 4.304317e-01
5.593248000000e-03, 4.030288e-01, 4.174554e-01
5.594112000000e-03, 4.054714e-01, 4.035632e-01
5.594976000000e-03, 4.066927e-01, 3.886786e-01
5.595840000000e-03, 4.066927e-01, 3.728780e-01
5.596704000000e-03, 4.066927e-01, 3.561615e-01
5.597568000000e-03, 4.054714e-01, 3.386053e-01
5.598432000000e-03, 4.018075e-01, 3.202095e-01
5.599296000000e-03, 3.993649e-01, 3.011267e-01
5.600160000000e-03, 3.944797e-01, 2.812805e-01
5.601024000000e-03, 3.895945e-01, 2.608238e-01
5.601888000000e-03, 3.834880e-01, 2.396037e-01
5.602752000000e-03, 3.761603e-01, 2.178493e-01
5.603616000000e-03, 3.688325e-01, 1.956369e-01
5.604480000000e-03, 3.615047e-01, 1.729665e-01
5.605344000000e-03, 3.505130e-01, 1.499145e-01
5.606208000000e-03, 3.407426e-01, 1.264045e-01
5.607072000000e-03, 3.285296e-01, 1.025892e-01
5.607936000000e-03, 3.163166e-01, 7.854483e-02
5.608800000000e-03, 3.041036e-01, 5.434783e-02
5.609664000000e-03, 2.918906e-01, 3.007450e-02
5.610528000000e-03, 2.772350e-01, 5.648510e-03
5.611392000000e-03, 2.638007e-01, -1.877748e-02
5.612256000000e-03, 2.491451e-01, -4.312714e-02
5.613120000000e-03, 2.320469e-01, -6.740047e-02
5.613984000000e-03, 2.161700e-01, -9.144480e-02
5.614848000000e-03, 1.990718e-01, -1.154128e-01
5.615712000000e-03, 1.831949e-01, -1.389992e-01
5.616576000000e-03, 1.660967e-01, -1.622802e-01
5.617440000000e-03, 1.477772e-01, -1.851795e-01
5.618304000000e-03, 1.282364e-01, -2.076209e-01
5.619168000000e-03, 1.111383e-01, -2.296043e-01
5.620032000000e-03, 9.281876e-02, -2.510534e-01
5.620896000000e-03, 7.449927e-02, -2.718155e-01
5.621760000000e-03, 5.495848e-02, -2.919669e-01
5.622624000000e-03, 3.663899e-02, -3.115077e-01
5.623488000000e-03, 1.587689e-02, -3.302089e-01
5.624352000000e-03, -1.221300e-03, -3.481467e-01
5.625216000000e-03, -2.076209e-02, -3.651686e-01
5.626080000000e-03, -3.908158e-02, -3.814271e-01
5.626944000000e-03, -5.617978e-02, -3.967697e-01
5.627808000000e-03, -7.572057e-02, -4.111200e-01
5.628672000000e-03, -9.526136e-02, -4.245542e-01
5.629536000000e-03, -1.111383e-01, -4.369199e-01
5.630400000000e-03, -1.306790e-01, -4.482933e-01
5.631264000000e-03, -1.465559e-01, -4.585216e-01
5.632128000000e-03, -1.648754e-01, -4.677577e-01
5.632992000000e-03, -1.807523e-01, -4.757725e-01
5.633856000000e-03, -1.966292e-01, -4.827186e-01
5.634720000000e-03, -2.100635e-01, -4.884435e-01
5.635584000000e-03, -2.259404e-01, -4.930997e-01
5.636448000000e-03, -2.405960e-01, -4.965346e-01
5.637312000000e-03, -2.540303e-01, -4.987482e-01
5.638176000000e-03, -2.674646e-01, -4.997405e-01
5.639040000000e-03, -2.796776e-01, -4.996642e-01
5.639904000000e-03, -2.918906e-01, -4.982902e-01
5.640768000000e-03, -3.016610e-01, -4.957713e-01
5.641632000000e-03, -3.114314e-01, -4.920310e-01
5.642496000000e-03, -3.212018e-01, -4.872222e-01
5.643360000000e-03, -3.297509e-01, -4.811920e-01
5.644224000000e-03, -3.383000e-01, -4.739405e-01
5.645088000000e-03, -3.444065e-01, -4.656204e-01
5.645952000000e-03, -3.505130e-01, -4.561554e-01
5.646816000000e-03, -3.553982e-01, -4.456980e-01
5.647680000000e-03, -3.578408e-01, -4.340956e-01
5.648544000000e-03, -3.627260e-01, -4.214247e-01
5.649408000000e-03, -3.651686e-01, -4.078377e-01
5.650272000000e-03, -3.663899e-01, -3.932584e-01
5.651136000000e-03, -3.651686e-01, -3.776869e-01
5.652000000000e-03, -3.676112e-01, -3.612757e-01
5.652864000000e-03, -3.639473e-01, -3.439485e-01
5.653728000000e-03, -3.615047e-01, -3.258580e-01
5.654592000000e-03, -3.590621e-01, -3.069278e-01
5.655456000000e-03, -3.553982e-01, -2.873107e-01
5.656320000000e-03, -3.517343e-01, -2.670066e-01
5.657184000000e-03, -3.456278e-01, -2.460155e-01
5.658048000000e-03, -3.370787e-01, -2.244901e-01
5.658912000000e-03, -3.297509e-01, -2.024304e-01
5.659776000000e-03, -3.212018e-01, -1.798364e-01
5.660640000000e-03, -3.114314e-01, -1.568607e-01
5.661504000000e-03, -3.028823e-01, -1.335033e-01
5.662368000000e-03, -2.918906e-01, -1.098406e-01
5.663232000000e-03, -2.796776e-01, -8.587262e-02
5.664096000000e-03, -2.674646e-01, -6.167563e-02
5.664960000000e-03, -2.540303e-01, -3.740230e-02
5.665824000000e-03, -2.405960e-01, -1.305264e-02
5.666688000000e-03, -2.283830e-01, 1.137335e-02
5.667552000000e-03, -2.100635e-01, 3.579934e-02
5.668416000000e-03, -1.954079e-01, 6.014900e-02
5.669280000000e-03, -1.783097e-01, 8.426967e-02
5.670144000000e-03, -1.624328e-01, 1.082377e-01
5.671008000000e-03, -1.465559e-01, 1.319767e-01
5.671872000000e-03, -1.306790e-01, 1.553340e-01
5.672736000000e-03, -1.123596e-01, 1.783861e-01
5.673600000000e-03, -9.281876e-02, 2.009038e-01
5.674464000000e-03, -7.694187e-02, 2.231162e-01
5.675328000000e-03, -5.740108e-02, 2.447179e-01
5.676192000000e-03, -4.030288e-02, 2.656326e-01
5.677056000000e-03, -2.076209e-02, 2.860131e-01
5.677920000000e-03, 0.000000e+00, 3.056302e-01
5.678784000000e-03, 1.709819e-02, 3.246367e-01
5.679648000000e-03, 3.541769e-02, 3.428035e-01
5.680512000000e-03, 5.495848e-02, 3.601307e-01
5.681376000000e-03, 7.449927e-02, 3.766946e-01
5.682240000000e-03, 9.159746e-02, 3.922661e-01
5.683104000000e-03, 1.099170e-01, 4.069217e-01
5.683968000000e-03, 1.294577e-01, 4.206614e-01
5.684832000000e-03, 1.489985e-01, 4.333323e-01
5.685696000000e-03, 1.660967e-01, 4.449347e-01
5.686560000000e-03, 1.831949e-01, 4.555447e-01
5.687424000000e-03, 1.990718e-01, 4.650098e-01
5.688288000000e-03, 2.161700e-01, 4.734826e-01
5.689152000000e-03, 2.320469e-01, 4.807340e-01
5.690016000000e-03, 2.467025e-01, 4.868405e-01
5.690880000000e-03, 2.638007e-01, 4.918021e-01
5.691744000000e-03, 2.760137e-01, 4.956186e-01
5.692608000000e-03, 2.894480e-01, 4.981375e-01
5.693472000000e-03, 3.041036e-01, 4.995878e-01
5.694336000000e-03, 3.150953e-01, 4.998168e-01
5.695200000000e-03, 3.285296e-01, 4.988245e-01
5.696064000000e-03, 3.383000e-01, 4.966872e-01
5.696928000000e-03, 3.492917e-01, 4.933287e-01
5.697792000000e-03, 3.590621e-01, 4.887488e-01
5.698656000000e-03, 3.676112e-01, 4.831003e-01
5.699520000000e-03, 3.773816e-01, 4.762305e-01
5.700384000000e-03, 3.847093e-01, 4.682920e-01
5.701248000000e-03, 3.895945e-01, 4.592086e-01
5.702112000000e-03, 3.932584e-01, 4.489802e-01
5.702976000000e-03, 3.993649e-01, 4.377595e-01
5.703840000000e-03, 4.018075e-01, 4.253939e-01
5.704704000000e-03, 4.054714e-01, 4.121123e-01
5.705568000000e-03, 4.054714e-01, 3.977620e-01
5.706432000000e-03, 4.079140e-01, 3.824957e-01
5.707296000000e-03, 4.079140e-01, 3.662372e-01
5.708160000000e-03, 4.066927e-01, 3.492153e-01
5.709024000000e-03, 4.030288e-01, 3.314302e-01
5.709888000000e-03, 4.018075e-01, 3.127290e-01
5.710752000000e-03, 3.981436e-01, 2.932645e-01
5.711616000000e-03, 3.920371e-01, 2.731894e-01
5.712480000000e-03, 3.871519e-01, 2.523510e-01
5.713344000000e-03, 3.798242e-01, 2.309783e-01
5.714208000000e-03, 3.724964e-01, 2.090712e-01
5.715072000000e-03, 3.639473e-01, 1.867062e-01
5.715936000000e-03, 3.541769e-01, 1.638068e-01
5.716800000000e-03, 3.456278e-01, 1.405258e-01
5.717664000000e-03, 3.358574e-01, 1.169394e-01
5.718528000000e-03, 3.248657e-01, 9.312409e-02
