
Frequency (Hz), Channel 1 Magnitude (dB), Channel 1 Phase (deg)
7.23150547e+04, -5.3036e+01, -1.5328e+02
7.08651987e+04, -5.1490e+01, -1.6468e+02
6.94444111e+04, -4.8459e+01, -1.6993e+02
6.80521091e+04, -4.7809e+01, -1.7193e+02
6.66877216e+04, -4.5948e+01, -1.7426e+02
6.53506889e+04, -4.4247e+01, -1.7377e+02
6.40404626e+04, -4.2171e+01, -1.7671e+02
6.27565052e+04, -4.1896e+01, -1.7558e+02
6.14982900e+04, -4.0726e+01, -1.7350e+02
6.02653011e+04, -3.9840e+01, -1.7784e+02
5.90570325e+04, -3.8652e+01, -1.7678e+02
5.78729887e+04, -3.7620e+01, -1.7674e+02
5.67126840e+04, -3.6429e+01, -1.7778e+02
5.55756424e+04, -3.6055e+01, -1.7678e+02
5.44613975e+04, -3.5326e+01, -1.7807e+02
5.33694923e+04, -3.4479e+01, -1.7733e+02
5.22994789e+04, -3.3828e+01, -1.7596e+02
5.12509184e+04, -3.2968e+01, -1.7745e+02
5.02233806e+04, -3.2209e+01, -1.7857e+02
4.92164441e+04, -3.1329e+01, -1.7713e+02
4.82296958e+04, -3.0964e+01, -1.7765e+02
4.72627310e+04, -3.0348e+01, -1.7776e+02
4.63151530e+04, -2.9795e+01, -1.7735e+02
4.53865732e+04, -2.9087e+01, -1.7834e+02
4.44766106e+04, -2.8665e+01, -1.7639e+02
4.35848919e+04, -2.8009e+01, -1.7765e+02
4.27110515e+04, -2.7651e+01, -1.7801e+02
4.18547309e+04, -2.7077e+01, -1.7758e+02
4.10155788e+04, -2.6615e+01, -1.7718e+02
4.01932509e+04, -2.5976e+01, -1.7811e+02
3.93874101e+04, -2.5497e+01, -1.7840e+02
3.85977256e+04, -2.5057e+01, -1.7797e+02
3.78238737e+04, -2.4608e+01, -1.7777e+02
3.70655369e+04, -2.4096e+01, -1.7764e+02
3.63224041e+04, -2.3575e+01, -1.7722e+02
3.55941704e+04, -2.3103e+01, -1.7797e+02
3.48805373e+04, -2.2536e+01, -1.7770e+02
3.41812118e+04, -2.2169e+01, -1.7792e+02
3.34959073e+04, -2.1588e+01, -1.7769e+02
3.28243426e+04, -2.1112e+01, -1.7801e+02
3.21662421e+04, -2.0678e+01, -1.7739e+02
3.15213360e+04, -2.0161e+01, -1.7747e+02
3.08893598e+04, -1.9686e+01, -1.7783e+02
3.02700541e+04, -1.9189e+01, -1.7766e+02
2.96631650e+04, -1.8737e+01, -1.7735e+02
2.90684435e+04, -1.8219e+01, -1.7741e+02
2.84856457e+04, -1.7736e+01, -1.7771e+02
2.79145324e+04, -1.7319e+01, -1.7757e+02
2.73548695e+04, -1.6853e+01, -1.7747e+02
2.68064274e+04, -1.6432e+01, -1.7710e+02
2.62689811e+04, -1.5992e+01, -1.7759e+02
2.57423102e+04, -1.5524e+01, -1.7729e+02
2.52261985e+04, -1.5013e+01, -1.7729e+02
2.47204344e+04, -1.4579e+01, -1.7738e+02
2.42248105e+04, -1.4154e+01, -1.7739e+02
2.37391235e+04, -1.3692e+01, -1.7719e+02
2.32631740e+04, -1.3219e+01, -1.7714e+02
2.27967670e+04, -1.2764e+01, -1.7694e+02
2.23397110e+04, -1.2284e+01, -1.7693e+02
2.18918186e+04, -1.1843e+01, -1.7685e+02
2.14529060e+04, -1.1349e+01, -1.7693e+02
2.10227933e+04, -1.0831e+01, -1.7679e+02
2.06013040e+04, -1.0353e+01, -1.7693e+02
2.01882652e+04, -9.8505e+00, -1.7672e+02
1.97835075e+04, -9.3411e+00, -1.7655e+02
1.93868648e+04, -8.8520e+00, -1.7643e+02
1.89981745e+04, -8.3258e+00, -1.7643e+02
1.86172770e+04, -7.8121e+00, -1.7623e+02
1.82440163e+04, -7.2665e+00, -1.7608e+02
1.78782391e+04, -6.7428e+00, -1.7614e+02
1.75197955e+04, -6.2006e+00, -1.7594e+02
1.71685383e+04, -5.6255e+00, -1.7576e+02
1.68243236e+04, -5.0179e+00, -1.7560e+02
1.64870101e+04, -4.4309e+00, -1.7541e+02
1.61564594e+04, -3.8200e+00, -1.7538e+02
1.58325360e+04, -3.2190e+00, -1.7516e+02
1.55151069e+04, -2.5883e+00, -1.7498e+02
1.52040421e+04, -1.9480e+00, -1.7474e+02
1.48992138e+04, -1.2852e+00, -1.7448e+02
1.46004971e+04, -5.9763e-01, -1.7422e+02
1.43077695e+04, 1.1865e-01, -1.7395e+02
1.40209107e+04, 8.6123e-01, -1.7353e+02
1.37398033e+04, 1.6527e+00, -1.7321e+02
1.34643318e+04, 2.4519e+00, -1.7275e+02
1.31943833e+04, 3.3034e+00, -1.7220e+02
1.29298470e+04, 4.2132e+00, -1.7155e+02
1.26706144e+04, 5.1827e+00, -1.7083e+02
1.24165793e+04, 6.2120e+00, -1.6995e+02
1.21676373e+04, 7.3375e+00, -1.6879e+02
1.19236864e+04, 8.5766e+00, -1.6741e+02
1.16846265e+04, 9.9403e+00, -1.6557e+02
1.14503596e+04, 1.1462e+01, -1.6311e+02
1.12207895e+04, 1.3198e+01, -1.5966e+02
1.09958221e+04, 1.5200e+01, -1.5451e+02
1.07753652e+04, 1.7509e+01, -1.4647e+02
1.05593282e+04, 2.0083e+01, -1.3288e+02
1.03476225e+04, 2.2357e+01, -1.1085e+02
1.01401614e+04, 2.3408e+01, -8.0535e+01
9.93685969e+03, 2.2098e+01, -5.0896e+01
9.73763401e+03, 1.9341e+01, -3.2462e+01
9.54240264e+03, 1.7008e+01, -2.3613e+01
9.35108550e+03, 1.5169e+01, -1.8639e+01
9.16360411e+03, 1.3708e+01, -1.5419e+01
8.97988156e+03, 1.2495e+01, -1.3096e+01
8.79984249e+03, 1.1462e+01, -1.1445e+01
8.62341305e+03, 1.0579e+01, -1.0065e+01
8.45052088e+03, 9.8051e+00, -9.0153e+00
8.28109504e+03, 9.1247e+00, -8.1510e+00
8.11506606e+03, 8.5069e+00, -7.4085e+00
7.95236581e+03, 7.9493e+00, -6.8426e+00
7.79292757e+03, 7.4504e+00, -6.2928e+00
7.63668593e+03, 6.9952e+00, -5.8353e+00
7.48357680e+03, 6.5785e+00, -5.4560e+00
7.33353738e+03, 6.2060e+00, -5.0889e+00
7.18650613e+03, 5.8568e+00, -4.7885e+00
7.04242273e+03, 5.5327e+00, -4.4797e+00
6.90122808e+03, 5.2437e+00, -4.2034e+00
6.76286427e+03, 4.9626e+00, -4.0184e+00
6.62727453e+03, 4.7124e+00, -3.7633e+00
6.49440325e+03, 4.4660e+00, -3.5871e+00
6.36419593e+03, 4.2367e+00, -3.4317e+00
6.23659916e+03, 4.0245e+00, -3.2333e+00
6.11156059e+03, 3.8316e+00, -3.0977e+00
5.98902895e+03, 3.6414e+00, -2.9636e+00
5.86895396e+03, 3.4664e+00, -2.7955e+00
5.75128637e+03, 3.3110e+00, -2.6707e+00
5.63597792e+03, 3.1464e+00, -2.5827e+00
5.52298130e+03, 3.0008e+00, -2.4619e+00
5.41225017e+03, 2.8638e+00, -2.4206e+00
5.30373911e+03, 2.7291e+00, -2.3091e+00
5.19740361e+03, 2.6092e+00, -2.2152e+00
5.09320004e+03, 2.4928e+00, -2.1318e+00
4.99108566e+03, 2.3840e+00, -2.0412e+00
4.89101860e+03, 2.2867e+00, -1.9805e+00
4.79295779e+03, 2.1803e+00, -1.9149e+00
4.69686302e+03, 2.0834e+00, -1.8181e+00
4.60269487e+03, 2.0015e+00, -1.7784e+00
4.51041471e+03, 1.9092e+00, -1.7056e+00
4.41998469e+03, 1.8301e+00, -1.7085e+00
4.33136772e+03, 1.7540e+00, -1.6183e+00
4.24452744e+03, 1.6785e+00, -1.6016e+00
4.15942823e+03, 1.6128e+00, -1.5352e+00
4.07603520e+03, 1.5419e+00, -1.4379e+00
3.99431412e+03, 1.4741e+00, -1.4519e+00
3.91423149e+03, 1.4123e+00, -1.4107e+00
3.83575444e+03, 1.3641e+00, -1.3422e+00
3.75885079e+03, 1.2960e+00, -1.3169e+00
3.68348900e+03, 1.2436e+00, -1.2796e+00
3.60963814e+03, 1.1953e+00, -1.2585e+00
3.53726793e+03, 1.1521e+00, -1.2519e+00
3.46634869e+03, 1.1108e+00, -1.1762e+00
3.39685131e+03, 1.0640e+00, -1.1537e+00
3.32874730e+03, 1.0240e+00, -1.1524e+00
3.26200872e+03, 9.7035e-01, -1.0905e+00
3.19660819e+03, 9.3976e-01, -1.1092e+00
3.13251889e+03, 9.1187e-01, -1.0655e+00
3.06971452e+03, 8.6571e-01, -1.0113e+00
3.00816933e+03, 8.3671e-01, -1.0116e+00
2.94785806e+03, 7.9207e-01, -1.0428e+00
2.88875599e+03, 7.7189e-01, -9.3643e-01
2.83083886e+03, 7.5265e-01, -8.5047e-01
2.77408293e+03, 7.1483e-01, -8.9782e-01
2.71846490e+03, 6.8249e-01, -8.9450e-01
2.66396196e+03, 6.5484e-01, -8.6021e-01
2.61055177e+03, 6.3548e-01, -8.2611e-01
2.55821240e+03, 6.1719e-01, -8.0165e-01
2.50692240e+03, 5.8965e-01, -7.8872e-01
2.45666071e+03, 5.7229e-01, -7.3534e-01
2.40740673e+03, 5.4462e-01, -7.5486e-01
2.35914025e+03, 5.3691e-01, -7.8179e-01
2.31184148e+03, 5.0777e-01, -7.1919e-01
2.26549100e+03, 4.8325e-01, -7.5668e-01
2.22006981e+03, 4.7790e-01, -7.1903e-01
2.17555928e+03, 4.6359e-01, -6.8138e-01
2.13194115e+03, 4.3570e-01, -6.6629e-01
2.08919752e+03, 4.1376e-01, -6.7424e-01
2.04731087e+03, 4.1034e-01, -6.0009e-01
2.00626401e+03, 3.9290e-01, -6.4945e-01
1.96604010e+03, 3.6222e-01, -6.1385e-01
1.92662265e+03, 3.6633e-01, -5.7543e-01
1.88799549e+03, 3.4656e-01, -5.6521e-01
1.85014277e+03, 3.4222e-01, -5.6974e-01
1.81304897e+03, 3.3703e-01, -5.2636e-01
1.77669886e+03, 2.9735e-01, -4.9001e-01
1.74107754e+03, 3.0259e-01, -4.9315e-01
1.70617040e+03, 3.0191e-01, -4.8447e-01
1.67196312e+03, 2.9615e-01, -4.8026e-01
1.63844167e+03, 2.6422e-01, -5.1925e-01
1.60559229e+03, 2.6014e-01, -4.7472e-01
1.57340152e+03, 2.4088e-01, -5.1253e-01
1.54185614e+03, 2.3829e-01, -4.7668e-01
1.51094322e+03, 2.3549e-01, -3.8449e-01
1.48065008e+03, 2.4128e-01, -4.1025e-01
1.45096429e+03, 2.2838e-01, -4.4354e-01
1.42187368e+03, 2.1773e-01, -4.1957e-01
1.39336631e+03, 2.0818e-01, -3.5497e-01
1.36543049e+03, 2.0645e-01, -4.0402e-01
1.33805476e+03, 2.1045e-01, -3.4908e-01
1.31122788e+03, 1.7526e-01, -3.8307e-01
1.28493887e+03, 1.8069e-01, -3.2763e-01
1.25917693e+03, 1.8135e-01, -4.6211e-01
1.23393149e+03, 1.8285e-01, -3.6245e-01
1.20919220e+03, 1.6736e-01, -3.6221e-01
1.18494891e+03, 1.5788e-01, -2.9421e-01
1.16119169e+03, 1.6833e-01, -3.7516e-01
1.13791077e+03, 1.5705e-01, -3.3528e-01
1.11509662e+03, 1.6159e-01, -3.9665e-01
1.09273987e+03, 1.5010e-01, -2.9046e-01
1.07083135e+03, 1.2459e-01, -2.6514e-01
1.04936208e+03, 1.4291e-01, -2.9059e-01
1.02832326e+03, 1.2011e-01, -3.6402e-01
1.00770624e+03, 1.2379e-01, -2.9218e-01
9.87502580e+02, 1.3531e-01, -3.2035e-01
9.67703984e+02, 1.2082e-01, -3.4772e-01
9.48302334e+02, 1.0354e-01, -2.9888e-01
9.29289670e+02, 1.1726e-01, -1.9146e-01
9.10658194e+02, 9.6529e-02, -2.2456e-01
8.92400264e+02, 9.5049e-02, -3.2774e-01
8.74508389e+02, 1.2162e-01, -1.8858e-01
8.56975232e+02, 1.0334e-01, -2.7701e-01
8.39793600e+02, 1.0648e-01, -2.0262e-01
8.22956445e+02, 1.0513e-01, -2.5234e-01
8.06456861e+02, 1.0197e-01, -2.6155e-01
7.90288079e+02, 1.1012e-01, -1.2564e-01
7.74443468e+02, 9.6417e-02, -2.0909e-01
7.58916528e+02, 1.0068e-01, -2.3492e-01
7.43700891e+02, 9.4587e-02, -2.4480e-01
7.28790314e+02, 1.0340e-01, -2.4976e-01
7.14178681e+02, 7.3353e-02, -1.9410e-01
6.99860000e+02, 8.7963e-02, -8.8431e-02
6.85828396e+02, 8.7989e-02, -1.6734e-01
6.72078113e+02, 8.3151e-02, -1.2657e-01
6.58603513e+02, 7.4309e-02, -1.5923e-01
6.45399067e+02, 7.7794e-02, -1.6792e-01
6.32459358e+02, 8.6611e-02, -1.5471e-01
6.19779080e+02, 7.7557e-02, -1.9892e-01
6.07353031e+02, 7.9085e-02, -6.9985e-02
5.95176114e+02, 8.8997e-02, -2.3926e-01
5.83243334e+02, 9.1419e-02, -1.4610e-01
5.71549796e+02, 7.0146e-02, -1.8900e-01
5.60090704e+02, 7.6079e-02, -1.6196e-01
5.48861356e+02, 7.6046e-02, -1.7217e-01
5.37857148e+02, 8.1840e-02, -1.3634e-01
5.27073565e+02, 7.8894e-02, -1.4106e-01
5.16506183e+02, 7.4525e-02, -6.3091e-02
5.06150669e+02, 6.3433e-02, -1.1609e-01
4.96002774e+02, 6.3323e-02, -1.1227e-01
4.86058336e+02, 8.5939e-02, -1.7664e-01
4.76313275e+02, 7.0830e-02, -8.6140e-02
4.66763595e+02, 6.0792e-02, -8.1808e-02
4.57405378e+02, 6.4678e-02, -1.5020e-01
4.48234785e+02, 8.3817e-02, -1.0862e-01
4.39248054e+02, 5.1737e-02, -1.3938e-01
4.30441501e+02, 6.1388e-02, -1.2016e-01
4.21811511e+02, 5.5172e-02, -9.7592e-02
4.13354545e+02, 7.1586e-02, -9.6707e-02
4.05067134e+02, 8.3197e-02, -1.1479e-01
3.96945879e+02, 7.3319e-02, -7.7723e-02
3.88987448e+02, 5.5386e-02, -1.2989e-01
3.81188577e+02, 4.6700e-02, -1.3191e-01
3.73546067e+02, 6.0808e-02, -2.3714e-01
3.66056783e+02, 6.3092e-02, -1.7373e-01
3.58717652e+02, 6.4148e-02, -4.2178e-02
3.51525665e+02, 3.4728e-02, -1.0417e-01
3.44477871e+02, 5.1510e-02, -7.0333e-02
3.37571380e+02, 6.7039e-02, -1.2597e-01
3.30803358e+02, 5.6534e-02, -7.8211e-02
3.24171029e+02, 7.0094e-02, -1.2614e-01
3.17671672e+02, 6.9130e-02, -1.2352e-01
3.11302623e+02, 6.5563e-02, -1.3928e-02
3.05061267e+02, 5.7348e-02, -1.4642e-01
2.98945045e+02, 7.3403e-02, 6.0695e-02
2.92951449e+02, 5.9456e-02, -7.3843e-02
2.87078019e+02, 6.6239e-02, -1.6853e-01
2.81322346e+02, 4.3832e-02, -2.0307e-01
2.75682070e+02, 3.7603e-02, -1.4844e-01
2.70154876e+02, 5.8245e-02, -6.4609e-02
2.64738498e+02, 6.0189e-02, -9.8902e-02
2.59430714e+02, 3.5663e-02, 4.3128e-04
2.54229347e+02, 5.7141e-02, -1.6458e-01
2.49132262e+02, 7.4827e-02, -1.2105e-01
2.44137370e+02, 3.6867e-02, -9.2827e-02
2.39242621e+02, 5.4434e-02, -8.3402e-02
2.34446008e+02, 5.7301e-02, -7.6455e-02
2.29745563e+02, 5.8597e-02, -1.5310e-01
2.25139358e+02, 3.1730e-02, -1.2913e-01
2.20625503e+02, 7.5377e-02, -3.1485e-02
2.16202147e+02, 5.2931e-02, 5.0666e-02
2.11867476e+02, 6.2523e-02, -9.7543e-02
2.07619712e+02, 3.4433e-02, -2.1305e-01
2.03457111e+02, 4.2535e-02, 1.9595e-02
1.99377967e+02, 5.9756e-02, -6.1324e-02
1.95380607e+02, 6.6669e-02, -7.5871e-02
1.91463390e+02, 4.8209e-02, 2.7517e-02
1.87624710e+02, 4.7022e-02, 4.0293e-04
1.83862993e+02, 4.2403e-02, -1.5296e-01
1.80176694e+02, 6.2191e-02, -3.7653e-02
1.76564303e+02, 4.5281e-02, -7.8244e-02
1.73024338e+02, 3.2172e-02, -8.6127e-02
1.69555345e+02, 3.7815e-02, -1.2291e-01
1.66155903e+02, 4.3890e-02, -4.6423e-02
1.62824617e+02, 5.8484e-02, -7.0708e-02
1.59560121e+02, 6.0606e-02, -3.7564e-02
1.56361074e+02, 3.5162e-02, -1.2052e-02
1.53226167e+02, 5.0553e-02, -1.4471e-01
1.50154111e+02, 4.7616e-02, -7.9007e-02
1.47143647e+02, 6.2256e-02, 7.9526e-03
1.44193541e+02, 7.0216e-02, 4.5136e-02
1.41302582e+02, 6.6885e-02, -4.3910e-02
1.38469584e+02, 5.5873e-02, -2.5110e-03
1.35693385e+02, 5.5219e-02, 4.4588e-02
1.32972847e+02, 6.3170e-02, -1.8126e-02
1.30306853e+02, 6.2930e-02, 5.3953e-02
1.27694311e+02, 7.7548e-02, -1.5779e-02
1.25134147e+02, 4.1204e-02, -1.3305e-01
1.22625313e+02, 5.9967e-02, -7.8488e-02
1.20166779e+02, 5.2488e-02, -5.2571e-02
1.17757536e+02, 7.7244e-02, -1.6118e-01
1.15396596e+02, 5.9114e-02, -1.3184e-01
1.13082992e+02, 4.2103e-02, -7.3444e-03
1.10815773e+02, 4.2955e-02, 1.6900e-02
1.08594010e+02, 5.3378e-02, 3.6901e-02
1.06416791e+02, 6.1192e-02, -2.4045e-02
1.04283224e+02, 4.2043e-02, 1.5436e-02
1.02192433e+02, 4.9908e-02, -1.0827e-01
1.00143561e+02, 5.2328e-02, -5.8461e-03
9.81357668e+01, 5.4443e-02, -3.9419e-02
9.61682273e+01, 6.6970e-02, -1.1214e-01
9.42401353e+01, 5.2325e-02, -1.8770e-01
9.23506999e+01, 4.3236e-02, 5.1576e-03
9.04991460e+01, 5.5682e-02, -9.5474e-02
8.86847143e+01, 5.7779e-02, -3.5107e-02
8.69066604e+01, 3.5943e-02, -8.1712e-02
8.51642550e+01, 4.6440e-02, -8.0330e-03
8.34567834e+01, 3.5176e-02, 2.5613e-02
8.17835451e+01, 5.3006e-02, -3.9577e-02
8.01438538e+01, 4.6662e-02, 8.5739e-02
7.85370370e+01, 5.3612e-02, -4.3192e-02
7.69624355e+01, 5.1751e-02, -1.0791e-01
7.54194035e+01, 4.7902e-02, 6.4564e-03
7.39073079e+01, 5.4355e-02, -5.2250e-02
7.24255285e+01, 6.3535e-02, -4.2126e-02
7.09734576e+01, 6.4688e-02, 7.5788e-02
6.95504995e+01, 6.0166e-02, -3.2160e-02
6.81560706e+01, 5.8690e-02, 1.0433e-02
