Gain = 4.73 dB
Frequency (Hz), Channel 1 Magnitude (dB), Channel 1 Phase (deg)
1.73225716e+05, 1.3390e+01, -2.1719e+01
1.67606178e+05, 1.3409e+01, -2.1016e+01
1.62168940e+05, 1.3426e+01, -2.0343e+01
1.56908089e+05, 1.3443e+01, -1.9686e+01
1.51817903e+05, 1.3457e+01, -1.9041e+01
1.46892845e+05, 1.3472e+01, -1.8417e+01
1.42127559e+05, 1.3486e+01, -1.7825e+01
1.37516862e+05, 1.3500e+01, -1.7248e+01
1.33055738e+05, 1.3510e+01, -1.6695e+01
1.28739336e+05, 1.3522e+01, -1.6151e+01
1.24562960e+05, 1.3532e+01, -1.5624e+01
1.20522068e+05, 1.3541e+01, -1.5109e+01
1.16612265e+05, 1.3550e+01, -1.4622e+01
1.12829298e+05, 1.3559e+01, -1.4143e+01
1.09169053e+05, 1.3568e+01, -1.3679e+01
1.05627548e+05, 1.3576e+01, -1.3236e+01
1.02200931e+05, 1.3583e+01, -1.2799e+01
9.88854757e+04, 1.3589e+01, -1.2378e+01
9.56775757e+04, 1.3594e+01, -1.1968e+01
9.25737418e+04, 1.3600e+01, -1.1582e+01
8.95705979e+04, 1.3606e+01, -1.1194e+01
8.66648777e+04, 1.3609e+01, -1.0825e+01
8.38534207e+04, 1.3615e+01, -1.0478e+01
8.11331690e+04, 1.3620e+01, -1.0121e+01
7.85011637e+04, 1.3624e+01, -9.7856e+00
7.59545421e+04, 1.3629e+01, -9.4583e+00
7.34905344e+04, 1.3631e+01, -9.1477e+00
7.11064604e+04, 1.3635e+01, -8.8420e+00
6.87997272e+04, 1.3636e+01, -8.5352e+00
6.65678256e+04, 1.3641e+01, -8.2560e+00
6.44083282e+04, 1.3642e+01, -7.9755e+00
6.23188861e+04, 1.3644e+01, -7.7074e+00
6.02972267e+04, 1.3646e+01, -7.4452e+00
5.83411510e+04, 1.3649e+01, -7.1869e+00
5.64485315e+04, 1.3651e+01, -6.9570e+00
5.46173096e+04, 1.3652e+01, -6.7155e+00
5.28454936e+04, 1.3653e+01, -6.4771e+00
5.11311563e+04, 1.3656e+01, -6.2546e+00
4.94724331e+04, 1.3655e+01, -6.0494e+00
4.78675197e+04, 1.3657e+01, -5.8403e+00
4.63146707e+04, 1.3656e+01, -5.6319e+00
4.48121969e+04, 1.3656e+01, -5.4334e+00
4.33584642e+04, 1.3658e+01, -5.2501e+00
4.19518915e+04, 1.3658e+01, -5.0677e+00
4.05909487e+04, 1.3657e+01, -4.8770e+00
3.92741557e+04, 1.3657e+01, -4.7118e+00
3.80000801e+04, 1.3659e+01, -4.5412e+00
3.67673363e+04, 1.3659e+01, -4.3814e+00
3.55745834e+04, 1.3659e+01, -4.2270e+00
3.44205241e+04, 1.3659e+01, -4.0742e+00
3.33039031e+04, 1.3660e+01, -3.9224e+00
3.22235059e+04, 1.3658e+01, -3.7900e+00
3.11781574e+04, 1.3656e+01, -3.6520e+00
3.01667205e+04, 1.3656e+01, -3.5093e+00
2.91880953e+04, 1.3656e+01, -3.3790e+00
2.82412172e+04, 1.3655e+01, -3.2440e+00
2.73250563e+04, 1.3655e+01, -3.1331e+00
2.64386163e+04, 1.3652e+01, -3.0022e+00
2.55809328e+04, 1.3653e+01, -2.8981e+00
2.47510731e+04, 1.3650e+01, -2.7888e+00
2.39481344e+04, 1.3650e+01, -2.6872e+00
2.31712436e+04, 1.3648e+01, -2.5784e+00
2.24195555e+04, 1.3645e+01, -2.4744e+00
2.16922526e+04, 1.3646e+01, -2.3801e+00
2.09885438e+04, 1.3644e+01, -2.2937e+00
2.03076638e+04, 1.3645e+01, -2.1970e+00
1.96488718e+04, 1.3641e+01, -2.1145e+00
1.90114515e+04, 1.3640e+01, -2.0274e+00
1.83947094e+04, 1.3638e+01, -1.9507e+00
1.77979747e+04, 1.3637e+01, -1.8759e+00
1.72205985e+04, 1.3637e+01, -1.8044e+00
1.66619527e+04, 1.3633e+01, -1.7221e+00
1.61214296e+04, 1.3629e+01, -1.6509e+00
1.55984414e+04, 1.3630e+01, -1.5939e+00
1.50924193e+04, 1.3629e+01, -1.5169e+00
1.46028128e+04, 1.3626e+01, -1.4673e+00
1.41290894e+04, 1.3622e+01, -1.3943e+00
1.36707339e+04, 1.3622e+01, -1.3415e+00
1.32272476e+04, 1.3622e+01, -1.3093e+00
1.27981483e+04, 1.3618e+01, -1.2557e+00
1.23829692e+04, 1.3616e+01, -1.1939e+00
1.19812588e+04, 1.3618e+01, -1.1665e+00
1.15925801e+04, 1.3614e+01, -1.0924e+00
1.12165103e+04, 1.3611e+01, -1.0487e+00
1.08526405e+04, 1.3610e+01, -1.0148e+00
1.05005748e+04, 1.3609e+01, -9.6995e-01
1.01599303e+04, 1.3606e+01, -9.3882e-01
9.83033644e+03, 1.3607e+01, -9.1271e-01
9.51143484e+03, 1.3605e+01, -8.5296e-01
9.20287859e+03, 1.3605e+01, -8.4508e-01
8.90433207e+03, 1.3600e+01, -7.9250e-01
8.61547057e+03, 1.3599e+01, -7.6584e-01
8.33597990e+03, 1.3599e+01, -7.5204e-01
8.06555606e+03, 1.3598e+01, -6.8894e-01
7.80390492e+03, 1.3596e+01, -6.7076e-01
7.55074189e+03, 1.3593e+01, -6.6338e-01
7.30579161e+03, 1.3592e+01, -6.3615e-01
7.06878765e+03, 1.3586e+01, -6.1597e-01
6.83947223e+03, 1.3593e+01, -5.7982e-01
6.61759594e+03, 1.3588e+01, -5.7570e-01
6.40291743e+03, 1.3589e+01, -5.4131e-01
6.19520322e+03, 1.3589e+01, -5.2754e-01
5.99422737e+03, 1.3587e+01, -5.2748e-01
5.79977129e+03, 1.3589e+01, -4.7865e-01
5.61162347e+03, 1.3586e+01, -4.9091e-01
5.42957927e+03, 1.3590e+01, -4.5469e-01
5.25344069e+03, 1.3585e+01, -4.2793e-01
5.08301614e+03, 1.3583e+01, -4.2524e-01
4.91812026e+03, 1.3582e+01, -4.1532e-01
4.75857370e+03, 1.3581e+01, -3.9131e-01
4.60420291e+03, 1.3586e+01, -3.8304e-01
4.45484000e+03, 1.3580e+01, -3.7011e-01
4.31032250e+03, 1.3577e+01, -3.7331e-01
4.17049323e+03, 1.3577e+01, -3.5522e-01
4.03520011e+03, 1.3585e+01, -3.3936e-01
3.90429596e+03, 1.3585e+01, -3.2427e-01
3.77763842e+03, 1.3576e+01, -3.2588e-01
3.65508972e+03, 1.3580e+01, -2.9807e-01
3.53651657e+03, 1.3574e+01, -3.0354e-01
3.42179000e+03, 1.3586e+01, -2.9383e-01
3.31078523e+03, 1.3570e+01, -2.8518e-01
3.20338151e+03, 1.3582e+01, -2.5495e-01
3.09946202e+03, 1.3576e+01, -2.6594e-01
2.99891374e+03, 1.3568e+01, -2.5470e-01
2.90162731e+03, 1.3576e+01, -2.5392e-01
2.80749690e+03, 1.3579e+01, -2.5170e-01
2.71642013e+03, 1.3577e+01, -2.1444e-01
2.62829795e+03, 1.3573e+01, -2.3107e-01
2.54303450e+03, 1.3582e+01, -2.1557e-01
2.46053704e+03, 1.3577e+01, -2.0405e-01
2.38071584e+03, 1.3577e+01, -2.0573e-01
2.30348409e+03, 1.3582e+01, -1.9709e-01
2.22875778e+03, 1.3582e+01, -1.9284e-01
2.15645564e+03, 1.3572e+01, -1.9262e-01
2.08649901e+03, 1.3582e+01, -1.9351e-01
2.01881182e+03, 1.3579e+01, -1.6945e-01
1.95332044e+03, 1.3567e+01, -1.7308e-01
1.88995363e+03, 1.3567e+01, -1.7726e-01
1.82864248e+03, 1.3586e+01, -1.5684e-01
1.76932030e+03, 1.3577e+01, -1.5861e-01
1.71192256e+03, 1.3566e+01, -1.5388e-01
1.65638684e+03, 1.3568e+01, -1.3580e-01
1.60265272e+03, 1.3565e+01, -1.5110e-01
1.55066178e+03, 1.3584e+01, -1.1395e-01
1.50035744e+03, 1.3573e+01, -1.5859e-01
1.45168501e+03, 1.3576e+01, -1.3857e-01
1.40459154e+03, 1.3560e+01, -1.3591e-01
1.35902580e+03, 1.3582e+01, -1.0936e-01
1.31493825e+03, 1.3563e+01, -1.2724e-01
1.27228092e+03, 1.3584e+01, -1.1706e-01
1.23100742e+03, 1.3576e+01, -8.7633e-02
1.19107285e+03, 1.3570e+01, -9.7832e-02
1.15243378e+03, 1.3583e+01, -1.0612e-01
1.11504818e+03, 1.3578e+01, -1.3262e-01
1.07887540e+03, 1.3598e+01, -7.3100e-02
1.04387608e+03, 1.3577e+01, -8.1029e-02
1.01001216e+03, 1.3575e+01, -1.0616e-01
9.77246799e+02, 1.3571e+01, -9.4862e-02
9.45544367e+02, 1.3587e+01, -6.7881e-02
9.14870380e+02, 1.3597e+01, -8.3479e-02
8.85191475e+02, 1.3565e+01, -8.1924e-02
8.56475369e+02, 1.3567e+01, -6.0074e-02
8.28690830e+02, 1.3600e+01, -6.3889e-02
8.01807637e+02, 1.3565e+01, -1.1691e-01
7.75796550e+02, 1.3567e+01, -1.1424e-01
7.50629277e+02, 1.3579e+01, -7.1943e-02
7.26278444e+02, 1.3582e+01, -6.2182e-02
7.02717566e+02, 1.3592e+01, -3.5790e-02
6.79921016e+02, 1.3581e+01, -4.3555e-02
6.57863999e+02, 1.3568e+01, -5.6844e-02
6.36522524e+02, 1.3571e+01, -7.8674e-02
6.15873378e+02, 1.3572e+01, -6.0673e-02
5.95894102e+02, 1.3597e+01, -8.1752e-02
5.76562965e+02, 1.3580e+01, -3.6716e-02
5.57858940e+02, 1.3596e+01, -3.1567e-02
5.39761685e+02, 1.3569e+01, -7.3674e-02
5.22251515e+02, 1.3576e+01, -4.8587e-02
5.05309384e+02, 1.3563e+01, -6.9150e-02
4.88916866e+02, 1.3568e+01, -7.3189e-02
4.73056130e+02, 1.3581e+01, -3.7708e-02
4.57709925e+02, 1.3567e+01, -5.0191e-02
4.42861559e+02, 1.3579e+01, -8.4128e-02
4.28494883e+02, 1.3630e+01, 3.7961e-03
4.14594270e+02, 1.3600e+01, -4.4551e-02
4.01144601e+02, 1.3587e+01, -2.9953e-02
3.88131246e+02, 1.3587e+01, -4.0354e-02
3.75540052e+02, 1.3578e+01, -2.1770e-02
3.63357323e+02, 1.3602e+01, -7.0997e-03
3.51569808e+02, 1.3588e+01, -4.4123e-02
3.40164688e+02, 1.3598e+01, -7.3527e-02
3.29129555e+02, 1.3566e+01, -3.0929e-02
3.18452409e+02, 1.3584e+01, -4.3932e-02
3.08121635e+02, 1.3591e+01, -3.4322e-02
2.98125997e+02, 1.3554e+01, -6.9890e-03
2.88454624e+02, 1.3611e+01, -2.7547e-03
2.79096995e+02, 1.3562e+01, -5.6826e-02
2.70042932e+02, 1.3584e+01, 1.5634e-02
2.61282589e+02, 1.3588e+01, -3.1646e-02
2.52806436e+02, 1.3569e+01, -2.4401e-02
2.44605254e+02, 1.3583e+01, -9.1576e-02
2.36670123e+02, 1.3618e+01, -1.4499e-02
2.28992412e+02, 1.3606e+01, -6.8467e-02
2.21563771e+02, 1.3606e+01, -3.3500e-02
2.14376118e+02, 1.3601e+01, 8.0171e-03
2.07421637e+02, 1.3558e+01, -6.2111e-02
2.00692764e+02, 1.3571e+01, -2.6097e-02
1.94182178e+02, 1.3575e+01, -3.7893e-04
1.87882800e+02, 1.3577e+01, -3.9838e-02
1.81787777e+02, 1.3567e+01, -3.5021e-02
1.75890480e+02, 1.3589e+01, -2.6986e-02
1.70184495e+02, 1.3580e+01, 2.4694e-03
1.64663615e+02, 1.3570e+01, -4.3276e-02
1.59321835e+02, 1.3581e+01, -4.7560e-02
1.54153346e+02, 1.3555e+01, -3.2653e-03
1.49152526e+02, 1.3569e+01, -4.7627e-02
1.44313934e+02, 1.3555e+01, -7.4275e-02
1.39632310e+02, 1.3588e+01, -5.0486e-02
1.35102560e+02, 1.3576e+01, -4.8911e-02
1.30719757e+02, 1.3631e+01, 9.1047e-03
1.26479135e+02, 1.3572e+01, -4.8777e-03
1.22376082e+02, 1.3589e+01, -2.3652e-02
1.18406133e+02, 1.3582e+01, -8.3162e-02
1.14564972e+02, 1.3588e+01, -1.7640e-02
1.10848421e+02, 1.3565e+01, -1.2849e-02
1.07252436e+02, 1.3595e+01, -4.8140e-02
1.03773107e+02, 1.3600e+01, -2.9376e-02
1.00406650e+02, 1.3592e+01, -3.4112e-02
9.71494019e+01, 1.3590e+01, -3.4978e-02
9.39978211e+01, 1.3598e+01, -9.7740e-03
9.09484793e+01, 1.3614e+01, -2.2287e-02
8.79980599e+01, 1.3627e+01, -4.1566e-03
8.51433537e+01, 1.3581e+01, -1.8379e-02
8.23812558e+01, 1.3547e+01, 1.1941e-02
7.97087619e+01, 1.3590e+01, -2.9539e-02
7.71229651e+01, 1.3582e+01, 3.4737e-02
7.46210531e+01, 1.3615e+01, -2.9974e-02
7.22003045e+01, 1.3572e+01, -1.7516e-02
6.98580863e+01, 1.3597e+01, -2.7504e-02
6.75918510e+01, 1.3573e+01, 2.0919e-02
6.53991337e+01, 1.3594e+01, -1.3743e-02
6.32775493e+01, 1.3548e+01, -1.8964e-02
6.12247903e+01, 1.3554e+01, -3.3387e-02
5.92386239e+01, 1.3617e+01, -2.4236e-02
5.73168899e+01, 1.3574e+01, -1.7235e-02
5.54574980e+01, 1.3595e+01, 7.2910e-03
5.36584258e+01, 1.3575e+01, -6.9969e-04
5.19177165e+01, 1.3618e+01, -4.7116e-02
5.02334768e+01, 1.3628e+01, 2.9557e-03
4.86038748e+01, 1.3598e+01, 1.0896e-02
4.70271380e+01, 1.3593e+01, -1.3079e-02
4.55015514e+01, 1.3570e+01, -2.2153e-02
4.40254557e+01, 1.3581e+01, -5.5951e-03
4.25972453e+01, 1.3596e+01, -2.1722e-02
4.12153669e+01, 1.3596e+01, -6.0060e-03
3.98783174e+01, 1.3560e+01, -1.8903e-02
3.85846425e+01, 1.3603e+01, 1.1320e-02
3.73329352e+01, 1.3605e+01, -5.4023e-02
3.61218339e+01, 1.3581e+01, -1.4472e-02
3.49500215e+01, 1.3606e+01, 3.8971e-03
3.38162233e+01, 1.3557e+01, -1.2975e-02
3.27192061e+01, 1.3601e+01, 3.0689e-02
3.16577768e+01, 1.3571e+01, -6.1611e-02
3.06307809e+01, 1.3618e+01, 1.8490e-02
2.96371012e+01, 1.3598e+01, 5.2056e-04
2.86756571e+01, 1.3590e+01, -3.0124e-02
2.77454028e+01, 1.3617e+01, 1.4346e-02
2.68453265e+01, 1.3572e+01, -1.8921e-02
2.59744491e+01, 1.3561e+01, -1.0775e-02
2.51318235e+01, 1.3582e+01, -1.7290e-02
2.43165331e+01, 1.3590e+01, -2.9571e-02
2.35276912e+01, 1.3572e+01, -1.6357e-02
2.27644398e+01, 1.3607e+01, -3.8978e-02
2.20259486e+01, 1.3534e+01, -6.3688e-02
2.13114146e+01, 1.3585e+01, -1.0458e-02
2.06200604e+01, 1.3579e+01, -1.0255e-02
1.99511341e+01, 1.3554e+01, -3.6650e-02
1.93039082e+01, 1.3593e+01, -4.7575e-03
1.86776786e+01, 1.3579e+01, -2.1544e-03
1.80717643e+01, 1.3563e+01, 4.3941e-02
1.74855062e+01, 1.3589e+01, 2.4806e-02
1.69182666e+01, 1.3612e+01, -3.3170e-03
1.63694286e+01, 1.3607e+01, 8.1924e-03
1.58383952e+01, 1.3633e+01, 1.0776e-02
1.53245888e+01, 1.3577e+01, 7.0872e-03
1.48274506e+01, 1.3586e+01, 3.4033e-03
1.43464398e+01, 1.3587e+01, 2.6055e-02
1.38810333e+01, 1.3587e+01, 9.5431e-04
1.34307249e+01, 1.3586e+01, 1.5576e-02
1.29950246e+01, 1.3600e+01, -5.8596e-03
1.25734588e+01, 1.3599e+01, 2.3246e-02
1.21655688e+01, 1.3544e+01, -6.1379e-02
1.17709109e+01, 1.3586e+01, -2.7136e-02
1.13890560e+01, 1.3635e+01, 4.9340e-03
1.10195887e+01, 1.3634e+01, 2.3255e-02
1.06621071e+01, 1.3604e+01, 1.0407e-02
1.03162224e+01, 1.3613e+01, -1.1033e-02
9.98155836e+00, 1.3584e+01, 7.6350e-03
9.65775104e+00, 1.3572e+01, -5.0417e-03
9.34444820e+00, 1.3621e+01, -1.9455e-02
9.04130909e+00, 1.3608e+01, -1.7243e-02
8.74800398e+00, 1.3604e+01, -1.5121e-02
8.46421384e+00, 1.3562e+01, -1.7935e-02
8.18963002e+00, 1.3570e+01, 4.3976e-04
7.92395386e+00, 1.3564e+01, -4.2357e-02
7.66689637e+00, 1.3580e+01, 2.7746e-02
7.41817797e+00, 1.3557e+01, -6.8115e-02
7.17752814e+00, 1.3623e+01, -2.7883e-02
6.94468512e+00, 1.3574e+01, 1.1117e-02
6.71939566e+00, 1.3620e+01, 3.8035e-03
6.50141472e+00, 1.3598e+01, 3.0833e-03
6.29050519e+00, 1.3618e+01, -3.4591e-02
6.08643769e+00, 1.3590e+01, -3.0338e-02
5.88899026e+00, 1.3581e+01, 2.6451e-02
5.69794813e+00, 1.3574e+01, -2.6770e-02
5.51310351e+00, 1.3613e+01, 4.9164e-02
5.33425536e+00, 1.3573e+01, -3.2858e-02
5.16120914e+00, 1.3597e+01, 3.5119e-03
4.99377663e+00, 1.3573e+01, -1.2720e-02
4.83177573e+00, 1.3598e+01, 6.0729e-03
4.67503023e+00, 1.3567e+01, -1.7424e-02
4.52336964e+00, 1.3579e+01, -2.2592e-02
4.37662900e+00, 1.3600e+01, -3.1035e-02
4.23464872e+00, 1.3612e+01, -2.5012e-02
4.09727435e+00, 1.3605e+01, 1.5878e-02
3.96435648e+00, 1.3608e+01, -8.6189e-03
3.83575055e+00, 1.3614e+01, 8.6280e-03
3.71131666e+00, 1.3603e+01, 1.1829e-02
3.59091947e+00, 1.3594e+01, 2.1552e-03
3.47442804e+00, 1.3612e+01, -2.2015e-02
3.36171566e+00, 1.3554e+01, -1.2416e-02
3.25265973e+00, 1.3587e+01, -1.4106e-02
3.14714163e+00, 1.3604e+01, -3.2027e-02
3.04504660e+00, 1.3618e+01, 7.3936e-03
2.94626359e+00, 1.3627e+01, 2.0461e-02
2.85068515e+00, 1.3560e+01, -2.5339e-02
2.75820733e+00, 1.3624e+01, 1.3039e-03
2.66872955e+00, 1.3631e+01, 3.3135e-03
2.58215447e+00, 1.3615e+01, 1.7219e-02
2.49838794e+00, 1.3593e+01, -2.9597e-02
2.41733884e+00, 1.3577e+01, 1.7598e-03
2.33891902e+00, 1.3522e+01, -5.7335e-02
2.26304318e+00, 1.3594e+01, 1.9272e-02
2.18962880e+00, 1.3558e+01, -3.0814e-02
2.11859602e+00, 1.3546e+01, -3.5584e-02
2.04986758e+00, 1.3583e+01, -1.3922e-02
1.98336873e+00, 1.3597e+01, -1.1897e-03
1.91902714e+00, 1.3575e+01, -8.7315e-03
1.85677283e+00, 1.3609e+01, 8.8920e-04
1.79653809e+00, 1.3593e+01, -3.3752e-03
1.73825739e+00, 1.3607e+01, 2.2532e-02
1.68186735e+00, 1.3610e+01, -3.0937e-03
1.62730663e+00, 1.3569e+01, -4.4780e-02
1.57451590e+00, 1.3569e+01, -1.5766e-02
1.52343772e+00, 1.3573e+01, -1.4750e-02
