
Frequency (Hz), Channel 1 Magnitude (dB), Channel 1 Phase (deg)
1.38258370e+05, -5.0669e+01, -7.0408e+01
1.35486406e+05, -5.0915e+01, -7.1962e+01
1.32770018e+05, -5.0088e+01, -7.3214e+01
1.30108091e+05, -4.8886e+01, -7.5496e+01
1.27499533e+05, -4.9556e+01, -7.2615e+01
1.24943275e+05, -4.9003e+01, -6.8022e+01
1.22438267e+05, -4.8603e+01, -6.5623e+01
1.19983483e+05, -4.8608e+01, -7.1859e+01
1.17577915e+05, -4.8805e+01, -7.2562e+01
1.15220577e+05, -4.8714e+01, -6.1850e+01
1.12910501e+05, -4.8381e+01, -6.4215e+01
1.10646741e+05, -4.9196e+01, -6.4043e+01
1.08428367e+05, -4.8452e+01, -5.7457e+01
1.06254469e+05, -4.8009e+01, -5.9592e+01
1.04124156e+05, -4.7424e+01, -5.8890e+01
1.02036555e+05, -4.8203e+01, -6.1251e+01
9.99908076e+04, -4.7940e+01, -5.2932e+01
9.79860760e+04, -4.8827e+01, -5.2691e+01
9.60215376e+04, -4.8288e+01, -4.7957e+01
9.40963866e+04, -4.9235e+01, -4.9303e+01
9.22098333e+04, -4.9916e+01, -4.4910e+01
9.03611037e+04, -4.9915e+01, -4.4179e+01
8.85494396e+04, -5.0930e+01, -4.3478e+01
8.67740979e+04, -5.1012e+01, -4.4003e+01
8.50343502e+04, -5.1097e+01, -4.0560e+01
8.33294831e+04, -5.3968e+01, -3.7005e+01
8.16587970e+04, -5.4003e+01, -2.5803e+01
8.00216069e+04, -5.7914e+01, -2.4957e+01
7.84172410e+04, -6.0686e+01, -2.9167e+01
7.68450413e+04, -6.2369e+01, -5.8422e+01
7.53043629e+04, -6.2963e+01, -1.3270e+02
7.37945738e+04, -5.7914e+01, -1.5381e+02
7.23150547e+04, -5.4811e+01, -1.5090e+02
7.08651987e+04, -5.2673e+01, -1.5427e+02
6.94444111e+04, -4.9606e+01, -1.5929e+02
6.80521091e+04, -4.9079e+01, -1.5796e+02
6.66877216e+04, -4.8099e+01, -1.5455e+02
6.53506889e+04, -4.6279e+01, -1.4619e+02
6.40404626e+04, -4.5232e+01, -1.4524e+02
6.27565052e+04, -4.4332e+01, -1.4593e+02
6.14982900e+04, -4.3682e+01, -1.4335e+02
6.02653011e+04, -4.2773e+01, -1.3562e+02
5.90570325e+04, -4.1991e+01, -1.3218e+02
5.78729887e+04, -4.1832e+01, -1.3129e+02
5.67126840e+04, -4.1331e+01, -1.2825e+02
5.55756424e+04, -4.1042e+01, -1.2537e+02
5.44613975e+04, -4.0627e+01, -1.2707e+02
5.33694923e+04, -4.0256e+01, -1.2198e+02
5.22994789e+04, -3.9846e+01, -1.2299e+02
5.12509184e+04, -3.9517e+01, -1.1924e+02
5.02233806e+04, -3.9363e+01, -1.1872e+02
4.92164441e+04, -3.8852e+01, -1.1647e+02
4.82296958e+04, -3.8752e+01, -1.1686e+02
4.72627310e+04, -3.8731e+01, -1.1475e+02
4.63151530e+04, -3.8122e+01, -1.1408e+02
4.53865732e+04, -3.8127e+01, -1.1197e+02
4.44766106e+04, -3.7599e+01, -1.1157e+02
4.35848919e+04, -3.7267e+01, -1.1238e+02
4.27110515e+04, -3.7190e+01, -1.1084e+02
4.18547309e+04, -3.6970e+01, -1.0964e+02
4.10155788e+04, -3.6640e+01, -1.1053e+02
4.01932509e+04, -3.6655e+01, -1.0867e+02
3.93874101e+04, -3.6023e+01, -1.0560e+02
3.85977256e+04, -3.6131e+01, -1.0563e+02
3.78238737e+04, -3.5707e+01, -1.0516e+02
3.70655369e+04, -3.5706e+01, -1.0611e+02
3.63224041e+04, -3.5625e+01, -1.0662e+02
3.55941704e+04, -3.5403e+01, -1.0536e+02
3.48805373e+04, -3.5173e+01, -1.0386e+02
3.41812118e+04, -3.4816e+01, -1.0352e+02
3.34959073e+04, -3.4586e+01, -1.0122e+02
3.28243426e+04, -3.4579e+01, -1.0216e+02
3.21662421e+04, -3.4053e+01, -1.0166e+02
3.15213360e+04, -3.4066e+01, -1.0029e+02
3.08893598e+04, -3.3886e+01, -1.0214e+02
3.02700541e+04, -3.3459e+01, -1.0064e+02
2.96631650e+04, -3.3374e+01, -1.0016e+02
2.90684435e+04, -3.3357e+01, -9.9335e+01
2.84856457e+04, -3.3080e+01, -9.9453e+01
2.79145324e+04, -3.2837e+01, -1.0089e+02
2.73548695e+04, -3.2763e+01, -9.9533e+01
2.68064274e+04, -3.2715e+01, -9.9124e+01
2.62689811e+04, -3.2213e+01, -9.8392e+01
2.57423102e+04, -3.2147e+01, -9.7259e+01
2.52261985e+04, -3.2073e+01, -9.8260e+01
2.47204344e+04, -3.1489e+01, -9.7653e+01
2.42248105e+04, -3.1442e+01, -9.7850e+01
2.37391235e+04, -3.1488e+01, -9.8631e+01
2.32631740e+04, -3.1083e+01, -9.6096e+01
2.27967670e+04, -3.0816e+01, -9.7163e+01
2.23397110e+04, -3.0722e+01, -9.7114e+01
2.18918186e+04, -3.0458e+01, -9.5364e+01
2.14529060e+04, -3.0353e+01, -9.6440e+01
2.10227933e+04, -2.9989e+01, -9.5785e+01
2.06013040e+04, -2.9895e+01, -9.5804e+01
2.01882652e+04, -2.9602e+01, -9.5674e+01
1.97835075e+04, -2.9501e+01, -9.5233e+01
1.93868648e+04, -2.9282e+01, -9.4377e+01
1.89981745e+04, -2.8999e+01, -9.4667e+01
1.86172770e+04, -2.9000e+01, -9.3903e+01
1.82440163e+04, -2.8882e+01, -9.5558e+01
1.78782391e+04, -2.8521e+01, -9.4416e+01
1.75197955e+04, -2.8435e+01, -9.3018e+01
1.71685383e+04, -2.8225e+01, -9.3271e+01
1.68243236e+04, -2.8065e+01, -9.2231e+01
1.64870101e+04, -2.7755e+01, -9.4124e+01
1.61564594e+04, -2.7807e+01, -9.3723e+01
1.58325360e+04, -2.7532e+01, -9.2384e+01
1.55151069e+04, -2.7254e+01, -9.2937e+01
1.52040421e+04, -2.7137e+01, -9.2465e+01
1.48992138e+04, -2.6886e+01, -9.2366e+01
1.46004971e+04, -2.6614e+01, -9.1993e+01
1.43077695e+04, -2.6600e+01, -9.2297e+01
1.40209107e+04, -2.6533e+01, -9.1033e+01
1.37398033e+04, -2.6243e+01, -9.2929e+01
1.34643318e+04, -2.6096e+01, -9.1532e+01
1.31943833e+04, -2.5708e+01, -9.1065e+01
1.29298470e+04, -2.5680e+01, -9.1283e+01
1.26706144e+04, -2.5660e+01, -9.0461e+01
1.24165793e+04, -2.5315e+01, -8.9859e+01
1.21676373e+04, -2.5274e+01, -8.9975e+01
1.19236864e+04, -2.4951e+01, -8.9944e+01
1.16846265e+04, -2.4881e+01, -8.9853e+01
1.14503596e+04, -2.4642e+01, -8.9900e+01
1.12207895e+04, -2.4435e+01, -9.0117e+01
1.09958221e+04, -2.4241e+01, -8.8631e+01
1.07753652e+04, -2.3967e+01, -8.9634e+01
1.05593282e+04, -2.4067e+01, -8.9712e+01
1.03476225e+04, -2.3801e+01, -8.9038e+01
1.01401614e+04, -2.3535e+01, -8.9024e+01
9.93685969e+03, -2.3489e+01, -8.9069e+01
9.73763401e+03, -2.3290e+01, -8.8943e+01
9.54240264e+03, -2.3047e+01, -8.8806e+01
9.35108550e+03, -2.2842e+01, -8.8618e+01
9.16360411e+03, -2.2739e+01, -8.8560e+01
8.97988156e+03, -2.2391e+01, -8.8886e+01
8.79984249e+03, -2.2328e+01, -8.8100e+01
8.62341305e+03, -2.2230e+01, -8.7522e+01
8.45052088e+03, -2.2078e+01, -8.7650e+01
8.28109504e+03, -2.1763e+01, -8.7493e+01
8.11506606e+03, -2.1650e+01, -8.6950e+01
7.95236581e+03, -2.1459e+01, -8.7123e+01
7.79292757e+03, -2.1253e+01, -8.7296e+01
7.63668593e+03, -2.1042e+01, -8.6242e+01
7.48357680e+03, -2.0791e+01, -8.6383e+01
7.33353738e+03, -2.0663e+01, -8.6567e+01
7.18650613e+03, -2.0513e+01, -8.6295e+01
7.04242273e+03, -2.0346e+01, -8.6038e+01
6.90122808e+03, -2.0183e+01, -8.5975e+01
6.76286427e+03, -1.9986e+01, -8.6112e+01
6.62727453e+03, -1.9841e+01, -8.5439e+01
6.49440325e+03, -1.9689e+01, -8.4859e+01
6.36419593e+03, -1.9574e+01, -8.5067e+01
6.23659916e+03, -1.9358e+01, -8.4865e+01
6.11156059e+03, -1.9218e+01, -8.4488e+01
5.98902895e+03, -1.9002e+01, -8.4647e+01
5.86895396e+03, -1.8830e+01, -8.4643e+01
5.75128637e+03, -1.8616e+01, -8.4115e+01
5.63597792e+03, -1.8568e+01, -8.4298e+01
5.52298130e+03, -1.8294e+01, -8.4141e+01
5.41225017e+03, -1.8207e+01, -8.3869e+01
5.30373911e+03, -1.8002e+01, -8.3543e+01
5.19740361e+03, -1.7757e+01, -8.3099e+01
5.09320004e+03, -1.7565e+01, -8.2799e+01
4.99108566e+03, -1.7423e+01, -8.3043e+01
4.89101860e+03, -1.7238e+01, -8.2481e+01
4.79295779e+03, -1.7100e+01, -8.1887e+01
4.69686302e+03, -1.6836e+01, -8.2265e+01
4.60269487e+03, -1.6728e+01, -8.2072e+01
4.51041471e+03, -1.6623e+01, -8.1938e+01
4.41998469e+03, -1.6397e+01, -8.1770e+01
4.33136772e+03, -1.6279e+01, -8.1358e+01
4.24452744e+03, -1.6095e+01, -8.1175e+01
4.15942823e+03, -1.5930e+01, -8.1188e+01
4.07603520e+03, -1.5698e+01, -8.0794e+01
3.99431412e+03, -1.5562e+01, -8.0432e+01
3.91423149e+03, -1.5335e+01, -8.0105e+01
3.83575444e+03, -1.5206e+01, -7.9721e+01
3.75885079e+03, -1.5032e+01, -7.9966e+01
3.68348900e+03, -1.4836e+01, -7.9668e+01
3.60963814e+03, -1.4637e+01, -7.9148e+01
3.53726793e+03, -1.4463e+01, -7.8976e+01
3.46634869e+03, -1.4339e+01, -7.8719e+01
3.39685131e+03, -1.4134e+01, -7.8433e+01
3.32874730e+03, -1.3976e+01, -7.8369e+01
3.26200872e+03, -1.3830e+01, -7.7767e+01
3.19660819e+03, -1.3662e+01, -7.7382e+01
3.13251889e+03, -1.3535e+01, -7.7352e+01
3.06971452e+03, -1.3365e+01, -7.7147e+01
3.00816933e+03, -1.3151e+01, -7.6736e+01
2.94785806e+03, -1.3003e+01, -7.6873e+01
2.88875599e+03, -1.2860e+01, -7.6018e+01
2.83083886e+03, -1.2657e+01, -7.5737e+01
2.77408293e+03, -1.2433e+01, -7.5690e+01
2.71846490e+03, -1.2316e+01, -7.5334e+01
2.66396196e+03, -1.2148e+01, -7.4690e+01
2.61055177e+03, -1.1993e+01, -7.4664e+01
2.55821240e+03, -1.1887e+01, -7.4467e+01
2.50692240e+03, -1.1756e+01, -7.4229e+01
2.45666071e+03, -1.1546e+01, -7.3521e+01
2.40740673e+03, -1.1408e+01, -7.3387e+01
2.35914025e+03, -1.1224e+01, -7.2959e+01
2.31184148e+03, -1.1072e+01, -7.2916e+01
2.26549100e+03, -1.0957e+01, -7.2209e+01
2.22006981e+03, -1.0756e+01, -7.1848e+01
2.17555928e+03, -1.0642e+01, -7.1692e+01
2.13194115e+03, -1.0470e+01, -7.0851e+01
2.08919752e+03, -1.0343e+01, -7.0896e+01
2.04731087e+03, -1.0164e+01, -7.0625e+01
2.00626401e+03, -1.0034e+01, -7.0160e+01
1.96604010e+03, -9.8618e+00, -6.9468e+01
1.92662265e+03, -9.7515e+00, -6.9461e+01
1.88799549e+03, -9.5881e+00, -6.8700e+01
1.85014277e+03, -9.3955e+00, -6.8643e+01
1.81304897e+03, -9.2520e+00, -6.8251e+01
1.77669886e+03, -9.1515e+00, -6.7648e+01
1.74107754e+03, -9.0002e+00, -6.7340e+01
1.70617040e+03, -8.8355e+00, -6.6854e+01
1.67196312e+03, -8.7186e+00, -6.6363e+01
1.63844167e+03, -8.5518e+00, -6.6049e+01
1.60559229e+03, -8.4058e+00, -6.5573e+01
1.57340152e+03, -8.2541e+00, -6.5244e+01
1.54185614e+03, -8.0854e+00, -6.4677e+01
1.51094322e+03, -7.9464e+00, -6.4169e+01
1.48065008e+03, -7.8319e+00, -6.3581e+01
1.45096429e+03, -7.7025e+00, -6.3282e+01
1.42187368e+03, -7.5851e+00, -6.2701e+01
1.39336631e+03, -7.3810e+00, -6.2124e+01
1.36543049e+03, -7.2697e+00, -6.1864e+01
1.33805476e+03, -7.1060e+00, -6.1003e+01
1.31122788e+03, -6.9770e+00, -6.0571e+01
1.28493887e+03, -6.8251e+00, -6.0309e+01
1.25917693e+03, -6.7067e+00, -5.9820e+01
1.23393149e+03, -6.6108e+00, -5.9193e+01
1.20919220e+03, -6.4483e+00, -5.8529e+01
1.18494891e+03, -6.3321e+00, -5.7992e+01
1.16119169e+03, -6.1880e+00, -5.7501e+01
1.13791077e+03, -6.1172e+00, -5.7206e+01
1.11509662e+03, -5.9822e+00, -5.6594e+01
1.09273987e+03, -5.8363e+00, -5.5944e+01
1.07083135e+03, -5.7487e+00, -5.5537e+01
1.04936208e+03, -5.6159e+00, -5.4984e+01
1.02832326e+03, -5.4834e+00, -5.4322e+01
1.00770624e+03, -5.3959e+00, -5.3845e+01
9.87502580e+02, -5.2728e+00, -5.3083e+01
9.67703984e+02, -5.1503e+00, -5.2676e+01
9.48302334e+02, -5.0606e+00, -5.2273e+01
9.29289670e+02, -4.9354e+00, -5.1472e+01
9.10658194e+02, -4.8577e+00, -5.0963e+01
8.92400264e+02, -4.7151e+00, -5.0284e+01
8.74508389e+02, -4.6241e+00, -4.9822e+01
8.56975232e+02, -4.5252e+00, -4.9360e+01
8.39793600e+02, -4.3932e+00, -4.8636e+01
8.22956445e+02, -4.3271e+00, -4.8174e+01
8.06456861e+02, -4.2102e+00, -4.7497e+01
7.90288079e+02, -4.1202e+00, -4.6874e+01
7.74443468e+02, -3.9861e+00, -4.6311e+01
7.58916528e+02, -3.8970e+00, -4.5689e+01
7.43700891e+02, -3.7795e+00, -4.5061e+01
7.28790314e+02, -3.7302e+00, -4.4631e+01
7.14178681e+02, -3.6423e+00, -4.4079e+01
6.99860000e+02, -3.5325e+00, -4.3468e+01
6.85828396e+02, -3.4772e+00, -4.2986e+01
6.72078113e+02, -3.3791e+00, -4.2291e+01
6.58603513e+02, -3.2942e+00, -4.1782e+01
6.45399067e+02, -3.2444e+00, -4.1060e+01
6.32459358e+02, -3.1459e+00, -4.0595e+01
6.19779080e+02, -3.0795e+00, -3.9785e+01
6.07353031e+02, -2.9773e+00, -3.9292e+01
5.95176114e+02, -2.9341e+00, -3.8865e+01
5.83243334e+02, -2.8606e+00, -3.8111e+01
5.71549796e+02, -2.7776e+00, -3.7522e+01
5.60090704e+02, -2.7302e+00, -3.7022e+01
5.48861356e+02, -2.6720e+00, -3.6543e+01
5.37857148e+02, -2.5895e+00, -3.5856e+01
5.27073565e+02, -2.5496e+00, -3.5563e+01
5.16506183e+02, -2.4805e+00, -3.4858e+01
5.06150669e+02, -2.4116e+00, -3.4472e+01
4.96002774e+02, -2.3381e+00, -3.3756e+01
4.86058336e+02, -2.3357e+00, -3.3250e+01
4.76313275e+02, -2.2888e+00, -3.2665e+01
4.66763595e+02, -2.2288e+00, -3.2237e+01
4.57405378e+02, -2.1820e+00, -3.1606e+01
4.48234785e+02, -2.1287e+00, -3.1074e+01
4.39248054e+02, -2.0751e+00, -3.0598e+01
4.30441501e+02, -2.0583e+00, -3.0071e+01
4.21811511e+02, -1.9925e+00, -2.9638e+01
4.13354545e+02, -1.9520e+00, -2.9339e+01
4.05067134e+02, -1.9271e+00, -2.8686e+01
3.96945879e+02, -1.8878e+00, -2.8255e+01
3.88987448e+02, -1.8229e+00, -2.7534e+01
3.81188577e+02, -1.7558e+00, -2.7169e+01
3.73546067e+02, -1.7800e+00, -2.6688e+01
3.66056783e+02, -1.7416e+00, -2.6458e+01
3.58717652e+02, -1.7162e+00, -2.5776e+01
3.51525665e+02, -1.6556e+00, -2.5453e+01
3.44477871e+02, -1.6422e+00, -2.4820e+01
3.37571380e+02, -1.5731e+00, -2.4425e+01
3.30803358e+02, -1.5418e+00, -2.3966e+01
3.24171029e+02, -1.5535e+00, -2.3826e+01
3.17671672e+02, -1.5114e+00, -2.3247e+01
3.11302623e+02, -1.4918e+00, -2.2870e+01
3.05061267e+02, -1.4492e+00, -2.2318e+01
2.98945045e+02, -1.4149e+00, -2.1862e+01
2.92951449e+02, -1.4319e+00, -2.1467e+01
2.87078019e+02, -1.3866e+00, -2.1101e+01
2.81322346e+02, -1.3477e+00, -2.0740e+01
2.75682070e+02, -1.3451e+00, -2.0432e+01
2.70154876e+02, -1.2841e+00, -1.9791e+01
2.64738498e+02, -1.2951e+00, -1.9659e+01
2.59430714e+02, -1.3009e+00, -1.9320e+01
2.54229347e+02, -1.2355e+00, -1.8847e+01
2.49132262e+02, -1.2242e+00, -1.8496e+01
2.44137370e+02, -1.2204e+00, -1.8113e+01
2.39242621e+02, -1.1857e+00, -1.7947e+01
2.34446008e+02, -1.2265e+00, -1.7578e+01
2.29745563e+02, -1.1733e+00, -1.7229e+01
2.25139358e+02, -1.1691e+00, -1.6812e+01
2.20625503e+02, -1.1200e+00, -1.6551e+01
2.16202147e+02, -1.1292e+00, -1.6053e+01
2.11867476e+02, -1.0890e+00, -1.6038e+01
2.07619712e+02, -1.0890e+00, -1.5593e+01
2.03457111e+02, -1.0753e+00, -1.5455e+01
1.99377967e+02, -1.0642e+00, -1.5027e+01
1.95380607e+02, -1.0608e+00, -1.4863e+01
1.91463390e+02, -1.0329e+00, -1.4397e+01
1.87624710e+02, -1.0110e+00, -1.4142e+01
1.83862993e+02, -1.0629e+00, -1.3807e+01
1.80176694e+02, -1.0149e+00, -1.3630e+01
1.76564303e+02, -1.0688e+00, -1.3362e+01
1.73024338e+02, -9.9215e-01, -1.3178e+01
1.69555345e+02, -9.9834e-01, -1.3033e+01
1.66155903e+02, -9.6281e-01, -1.2656e+01
1.62824617e+02, -9.7104e-01, -1.2304e+01
1.59560121e+02, -1.0500e+00, -1.1993e+01
1.56361074e+02, -9.7413e-01, -1.1864e+01
1.53226167e+02, -9.3761e-01, -1.1675e+01
1.50154111e+02, -1.0212e+00, -1.1455e+01
1.47143647e+02, -9.1171e-01, -1.1260e+01
1.44193541e+02, -9.4097e-01, -1.1073e+01
1.41302582e+02, -9.6318e-01, -1.0959e+01
1.38469584e+02, -9.0856e-01, -1.0486e+01
1.35693385e+02, -9.1917e-01, -1.0333e+01
1.32972847e+02, -9.3722e-01, -1.0152e+01
1.30306853e+02, -9.4593e-01, -9.9672e+00
1.27694311e+02, -8.9560e-01, -9.6953e+00
1.25134147e+02, -8.8340e-01, -9.4704e+00
1.22625313e+02, -8.5765e-01, -9.2800e+00
1.20166779e+02, -8.9998e-01, -9.2728e+00
1.17757536e+02, -9.3771e-01, -9.0727e+00
1.15396596e+02, -9.1573e-01, -8.7284e+00
1.13082992e+02, -8.8127e-01, -8.5712e+00
1.10815773e+02, -8.2750e-01, -8.4568e+00
1.08594010e+02, -8.6610e-01, -8.3530e+00
1.06416791e+02, -8.3743e-01, -8.1826e+00
1.04283224e+02, -8.5797e-01, -8.0076e+00
1.02192433e+02, -8.3716e-01, -7.8566e+00
1.00143561e+02, -8.2221e-01, -7.6176e+00
9.81357668e+01, -8.3456e-01, -7.3245e+00
9.61682273e+01, -8.5099e-01, -7.3541e+00
9.42401353e+01, -8.3937e-01, -7.2066e+00
9.23506999e+01, -8.3533e-01, -7.1207e+00
9.04991460e+01, -8.3982e-01, -6.9352e+00
8.86847143e+01, -8.3880e-01, -6.5913e+00
8.69066604e+01, -8.7898e-01, -6.7080e+00
8.51642550e+01, -8.2147e-01, -6.8219e+00
8.34567834e+01, -8.1282e-01, -6.5165e+00
8.17835451e+01, -8.2652e-01, -6.3307e+00
8.01438538e+01, -8.4120e-01, -6.0196e+00
7.85370370e+01, -8.3599e-01, -6.1259e+00
7.69624355e+01, -8.1343e-01, -5.9659e+00
7.54194035e+01, -8.3253e-01, -5.6242e+00
7.39073079e+01, -8.3921e-01, -5.6708e+00
7.24255285e+01, -8.0508e-01, -5.4595e+00
7.09734576e+01, -8.5027e-01, -5.2930e+00
6.95504995e+01, -8.0053e-01, -5.4840e+00
6.81560706e+01, -8.0788e-01, -5.0942e+00
