
Frequency (Hz), Channel 1 Magnitude (dB), Channel 1 Phase (deg)
1.23514180e+05, 1.8888e+01, -4.1445e+01
1.19830162e+05, 1.8993e+01, -4.0555e+01
1.16256026e+05, 1.9098e+01, -3.9678e+01
1.12788494e+05, 1.9197e+01, -3.8807e+01
1.09424387e+05, 1.9294e+01, -3.7946e+01
1.06160621e+05, 1.9386e+01, -3.7097e+01
1.02994202e+05, 1.9475e+01, -3.6245e+01
9.99222266e+04, 1.9560e+01, -3.5400e+01
9.69418782e+04, 1.9642e+01, -3.4575e+01
9.40504236e+04, 1.9721e+01, -3.3754e+01
9.12452115e+04, 1.9796e+01, -3.2947e+01
8.85236696e+04, 1.9869e+01, -3.2152e+01
8.58833022e+04, 1.9939e+01, -3.1362e+01
8.33216883e+04, 2.0005e+01, -3.0595e+01
8.08364788e+04, 2.0069e+01, -2.9831e+01
7.84253948e+04, 2.0129e+01, -2.9072e+01
7.60862255e+04, 2.0187e+01, -2.8330e+01
7.38168259e+04, 2.0242e+01, -2.7608e+01
7.16151149e+04, 2.0295e+01, -2.6896e+01
6.94790736e+04, 2.0345e+01, -2.6193e+01
6.74067434e+04, 2.0394e+01, -2.5513e+01
6.53962239e+04, 2.0438e+01, -2.4834e+01
6.34456715e+04, 2.0483e+01, -2.4170e+01
6.15532976e+04, 2.0525e+01, -2.3526e+01
5.97173670e+04, 2.0564e+01, -2.2890e+01
5.79361961e+04, 2.0600e+01, -2.2268e+01
5.62081516e+04, 2.0635e+01, -2.1660e+01
5.45316489e+04, 2.0671e+01, -2.1069e+01
5.29051507e+04, 2.0702e+01, -2.0487e+01
5.13271656e+04, 2.0733e+01, -1.9915e+01
4.97962466e+04, 2.0762e+01, -1.9359e+01
4.83109898e+04, 2.0788e+01, -1.8812e+01
4.68700332e+04, 2.0814e+01, -1.8279e+01
4.54720557e+04, 2.0840e+01, -1.7766e+01
4.41157751e+04, 2.0861e+01, -1.7266e+01
4.27999479e+04, 2.0883e+01, -1.6766e+01
4.15233675e+04, 2.0904e+01, -1.6278e+01
4.02848632e+04, 2.0924e+01, -1.5823e+01
3.90832994e+04, 2.0942e+01, -1.5363e+01
3.79175742e+04, 2.0960e+01, -1.4916e+01
3.67866188e+04, 2.0977e+01, -1.4478e+01
3.56893960e+04, 2.0992e+01, -1.4049e+01
3.46248998e+04, 2.1006e+01, -1.3643e+01
3.35921539e+04, 2.1019e+01, -1.3240e+01
3.25902114e+04, 2.1033e+01, -1.2843e+01
3.16181535e+04, 2.1043e+01, -1.2464e+01
3.06750889e+04, 2.1057e+01, -1.2086e+01
2.97601528e+04, 2.1067e+01, -1.1731e+01
2.88725062e+04, 2.1076e+01, -1.1379e+01
2.80113351e+04, 2.1085e+01, -1.1060e+01
2.71758499e+04, 2.1095e+01, -1.0715e+01
2.63652845e+04, 2.1101e+01, -1.0380e+01
2.55788955e+04, 2.1109e+01, -1.0075e+01
2.48159619e+04, 2.1116e+01, -9.7593e+00
2.40757841e+04, 2.1123e+01, -9.4578e+00
2.33576834e+04, 2.1129e+01, -9.1780e+00
2.26610012e+04, 2.1133e+01, -8.8952e+00
2.19850987e+04, 2.1139e+01, -8.6140e+00
2.13293561e+04, 2.1144e+01, -8.3541e+00
2.06931722e+04, 2.1148e+01, -8.1015e+00
2.00759636e+04, 2.1152e+01, -7.8535e+00
1.94771642e+04, 2.1156e+01, -7.6072e+00
1.88962250e+04, 2.1159e+01, -7.3770e+00
1.83326133e+04, 2.1162e+01, -7.1412e+00
1.77858123e+04, 2.1165e+01, -6.9243e+00
1.72553205e+04, 2.1168e+01, -6.7139e+00
1.67406515e+04, 2.1170e+01, -6.4998e+00
1.62413335e+04, 2.1171e+01, -6.2962e+00
1.57569084e+04, 2.1173e+01, -6.0887e+00
1.52869321e+04, 2.1177e+01, -5.9135e+00
1.48309736e+04, 2.1176e+01, -5.7195e+00
1.43886149e+04, 2.1178e+01, -5.5517e+00
1.39594502e+04, 2.1180e+01, -5.3817e+00
1.35430861e+04, 2.1180e+01, -5.2072e+00
1.31391408e+04, 2.1181e+01, -5.0424e+00
1.27472438e+04, 2.1181e+01, -4.8846e+00
1.23670359e+04, 2.1181e+01, -4.7341e+00
1.19981682e+04, 2.1183e+01, -4.5871e+00
1.16403027e+04, 2.1185e+01, -4.4407e+00
1.12931111e+04, 2.1184e+01, -4.2957e+00
1.09562750e+04, 2.1184e+01, -4.1667e+00
1.06294857e+04, 2.1184e+01, -4.0425e+00
1.03124434e+04, 2.1185e+01, -3.9081e+00
1.00048574e+04, 2.1184e+01, -3.7975e+00
9.70644573e+03, 2.1184e+01, -3.6802e+00
9.41693466e+03, 2.1184e+01, -3.5592e+00
9.13605874e+03, 2.1184e+01, -3.4675e+00
8.86356042e+03, 2.1184e+01, -3.3439e+00
8.59918982e+03, 2.1185e+01, -3.2530e+00
8.34270452e+03, 2.1183e+01, -3.1428e+00
8.09386933e+03, 2.1183e+01, -3.0451e+00
7.85245606e+03, 2.1183e+01, -2.9517e+00
7.61824335e+03, 2.1184e+01, -2.8552e+00
7.39101643e+03, 2.1182e+01, -2.7865e+00
7.17056693e+03, 2.1183e+01, -2.6993e+00
6.95669271e+03, 2.1182e+01, -2.6195e+00
6.74919765e+03, 2.1183e+01, -2.5303e+00
6.54789148e+03, 2.1182e+01, -2.4561e+00
6.35258960e+03, 2.1185e+01, -2.3814e+00
6.16311293e+03, 2.1183e+01, -2.3115e+00
5.97928772e+03, 2.1182e+01, -2.2333e+00
5.80094540e+03, 2.1183e+01, -2.1846e+00
5.62792245e+03, 2.1184e+01, -2.1044e+00
5.46006020e+03, 2.1180e+01, -2.0431e+00
5.29720472e+03, 2.1181e+01, -1.9849e+00
5.13920668e+03, 2.1181e+01, -1.9216e+00
4.98592119e+03, 2.1180e+01, -1.8596e+00
4.83720771e+03, 2.1181e+01, -1.8074e+00
4.69292985e+03, 2.1184e+01, -1.7547e+00
4.55295532e+03, 2.1182e+01, -1.7219e+00
4.41715577e+03, 2.1181e+01, -1.6624e+00
4.28540667e+03, 2.1180e+01, -1.6128e+00
4.15758721e+03, 2.1182e+01, -1.5540e+00
4.03358018e+03, 2.1181e+01, -1.5202e+00
3.91327186e+03, 2.1181e+01, -1.4630e+00
3.79655195e+03, 2.1181e+01, -1.4296e+00
3.68331340e+03, 2.1180e+01, -1.3785e+00
3.57345238e+03, 2.1180e+01, -1.3400e+00
3.46686815e+03, 2.1179e+01, -1.2993e+00
3.36346298e+03, 2.1180e+01, -1.2773e+00
3.26314204e+03, 2.1180e+01, -1.2260e+00
3.16581334e+03, 2.1178e+01, -1.1757e+00
3.07138763e+03, 2.1178e+01, -1.1595e+00
2.97977833e+03, 2.1178e+01, -1.1236e+00
2.89090143e+03, 2.1182e+01, -1.0793e+00
2.80467543e+03, 2.1180e+01, -1.0482e+00
2.72102127e+03, 2.1181e+01, -1.0279e+00
2.63986223e+03, 2.1180e+01, -9.9147e-01
2.56112390e+03, 2.1181e+01, -9.7414e-01
2.48473407e+03, 2.1180e+01, -9.3333e-01
2.41062270e+03, 2.1178e+01, -9.1019e-01
2.33872182e+03, 2.1180e+01, -8.8483e-01
2.26896551e+03, 2.1180e+01, -8.5596e-01
2.20128980e+03, 2.1184e+01, -8.2914e-01
2.13563263e+03, 2.1181e+01, -8.1214e-01
2.07193379e+03, 2.1180e+01, -7.8994e-01
2.01013488e+03, 2.1182e+01, -7.4091e-01
1.95017923e+03, 2.1174e+01, -7.3595e-01
1.89201185e+03, 2.1182e+01, -7.2626e-01
1.83557941e+03, 2.1180e+01, -7.0974e-01
1.78083017e+03, 2.1183e+01, -6.5782e-01
1.72771392e+03, 2.1181e+01, -6.7535e-01
1.67618194e+03, 2.1181e+01, -6.1925e-01
1.62618700e+03, 2.1183e+01, -6.1691e-01
1.57768323e+03, 2.1181e+01, -6.0949e-01
1.53062618e+03, 2.1179e+01, -5.9768e-01
1.48497268e+03, 2.1181e+01, -5.8343e-01
1.44068087e+03, 2.1181e+01, -5.4283e-01
1.39771014e+03, 2.1181e+01, -5.3234e-01
1.35602108e+03, 2.1175e+01, -5.2280e-01
1.31557547e+03, 2.1181e+01, -5.0760e-01
1.27633622e+03, 2.1180e+01, -4.7342e-01
1.23826735e+03, 2.1180e+01, -4.7046e-01
1.20133394e+03, 2.1179e+01, -4.4474e-01
1.16550214e+03, 2.1176e+01, -4.6945e-01
1.13073907e+03, 2.1184e+01, -4.3850e-01
1.09701288e+03, 2.1182e+01, -4.1203e-01
1.06429262e+03, 2.1183e+01, -4.0955e-01
1.03254831e+03, 2.1185e+01, -4.1229e-01
1.00175082e+03, 2.1184e+01, -3.8465e-01
9.71871914e+02, 2.1185e+01, -3.6508e-01
