	mass_A
t	x
6.440000E0	1.018088E2
6.443333E0	1.029163E2
6.448333E0	1.041669E2
6.451667E0	1.055192E2
6.456667E0	1.066462E2
6.460000E0	1.076208E2
6.465000E0	1.090535E2
6.468333E0	1.099809E2
6.473333E0	1.109304E2
6.476667E0	1.122599E2
6.481667E0	1.130765E2
6.485000E0	1.138697E2
6.490000E0	1.149304E2
6.493333E0	1.160713E2
6.498333E0	1.169109E2
6.501667E0	1.178857E2
6.506667E0	1.187132E2
6.510000E0	1.200066E2
6.515000E0	1.201657E2
6.518333E0	1.212065E2
6.523333E0	1.223737E2
6.526667E0	1.227340E2
6.531667E0	1.241867E2
6.535000E0	1.253882E2
6.540000E0	1.263078E2
6.543333E0	1.275604E2
6.548333E0	1.282598E2
6.551667E0	1.286270E2
6.556667E0	1.292548E2
6.560000E0	1.301614E2
6.565000E0	1.312607E2
6.568333E0	1.317074E2
6.573333E0	1.317405E2
6.576667E0	1.325135E2
6.581667E0	1.331471E2
6.585000E0	1.342074E2
6.590000E0	1.344708E2
6.593333E0	1.350506E2
6.598333E0	1.358089E2
6.601667E0	1.361295E2
6.606667E0	1.367614E2
6.610000E0	1.371544E2
6.615000E0	1.381063E2
6.618333E0	1.379641E2
6.623333E0	1.383564E2
6.626667E0	1.392025E2
6.631667E0	1.393421E2
6.635000E0	1.400744E2
6.640000E0	1.399318E2
6.643333E0	1.405612E2
6.648333E0	1.409772E2
6.651667E0	1.411615E2
6.656667E0	1.411995E2
6.660000E0	1.416732E2
6.665000E0	1.419894E2
6.668333E0	1.423033E2
6.673333E0	1.418417E2
6.676667E0	1.420188E2
6.681667E0	1.417959E2
6.685000E0	1.418764E2
6.690000E0	1.418161E2
6.693333E0	1.418879E2
6.698333E0	1.423084E2
6.701667E0	1.416050E2
6.706667E0	1.417493E2
6.710000E0	1.421757E2
6.715000E0	1.417259E2
6.718333E0	1.418789E2
6.723333E0	1.421770E2
6.726667E0	1.417928E2
6.731667E0	1.421064E2
6.735000E0	1.421321E2
6.740000E0	1.423419E2
6.743333E0	1.425154E2
6.748333E0	1.425234E2
6.751667E0	1.420313E2
6.756667E0	1.415128E2
6.760000E0	1.411037E2
6.765000E0	1.412703E2
6.768333E0	1.410859E2
6.771667E0	1.408705E2
6.776667E0	1.398467E2
6.780000E0	1.401215E2
6.785000E0	1.400193E2
6.788333E0	1.387040E2
6.793333E0	1.387229E2
6.796667E0	1.378330E2
6.801667E0	1.378049E2
6.805000E0	1.368949E2
6.810000E0	1.364460E2
6.813333E0	1.357674E2
6.818333E0	1.353057E2
6.821667E0	1.352892E2
6.826667E0	1.343719E2
6.830000E0	1.343302E2
6.835000E0	1.331095E2
6.838333E0	1.332349E2
6.843333E0	1.319815E2
6.846667E0	1.319000E2
6.851667E0	1.311735E2
6.855000E0	1.300345E2
6.860000E0	1.293680E2
6.863333E0	1.289428E2
6.868333E0	1.283395E2
6.871667E0	1.270530E2
6.876667E0	1.266698E2
6.880000E0	1.261350E2
6.885000E0	1.248306E2
6.888333E0	1.235842E2
6.893333E0	1.225315E2
6.896667E0	1.217152E2
6.901667E0	1.208468E2
6.905000E0	1.199186E2
6.910000E0	1.188637E2
6.913333E0	1.178226E2
6.918333E0	1.167807E2
6.921667E0	1.157028E2
6.926667E0	1.155476E2
6.930000E0	1.135252E2
6.935000E0	1.124972E2
6.938333E0	1.126584E2
6.943333E0	1.104764E2
6.946667E0	1.105769E2
6.951667E0	1.085440E2
6.955000E0	1.082263E2
6.960000E0	1.069916E2
6.963333E0	1.059476E2
6.968333E0	1.046859E2
6.971667E0	1.034454E2
6.976667E0	1.023393E2
6.980000E0	1.010011E2
6.985000E0	1.001496E2
6.988333E0	9.916098E1
6.993333E0	9.816922E1
6.996667E0	9.707337E1
7.001667E0	9.597578E1
7.005000E0	9.426806E1
7.010000E0	9.279886E1
7.013333E0	9.226688E1
7.018333E0	9.099785E1
7.021667E0	8.922606E1
7.026667E0	8.784635E1
7.030000E0	8.682079E1
7.035000E0	8.523275E1
7.038333E0	8.387069E1
7.043333E0	8.292028E1
7.046667E0	8.116681E1
7.051667E0	8.018774E1
7.055000E0	7.923340E1
7.060000E0	7.741852E1
7.063333E0	7.588531E1
7.068333E0	7.461914E1
7.071667E0	7.286909E1
7.076667E0	7.159861E1
7.080000E0	6.966727E1
7.085000E0	6.914650E1
7.088333E0	6.736739E1
7.093333E0	6.612293E1
7.096667E0	6.495095E1
7.101667E0	6.277957E1
7.105000E0	6.173999E1
7.110000E0	5.987662E1
7.113333E0	5.870008E1
7.118333E0	5.678236E1
7.121667E0	5.586172E1
7.126667E0	5.418734E1
7.130000E0	5.265844E1
7.135000E0	5.078809E1
7.138333E0	4.942110E1
7.143333E0	4.768136E1
7.146667E0	4.612846E1
7.151667E0	4.529606E1
7.155000E0	4.378950E1
7.158333E0	4.177306E1
7.163333E0	4.024105E1
7.166667E0	3.912454E1
7.171667E0	3.762241E1
7.175000E0	3.583940E1
7.180000E0	3.407291E1
7.183333E0	3.319626E1
7.188333E0	3.162209E1
7.191667E0	3.034219E1
7.196667E0	2.888811E1
7.200000E0	2.718564E1
7.205000E0	2.591078E1
7.208333E0	2.376966E1
7.213333E0	2.227652E1
7.216667E0	2.114427E1
7.221667E0	1.945547E1
7.225000E0	1.817974E1
7.230000E0	1.636803E1
7.233333E0	1.517427E1
7.238333E0	1.350315E1
7.241667E0	1.225448E1
7.246667E0	1.060489E1
7.250000E0	9.226292E0
7.255000E0	7.437590E0
7.258333E0	6.240426E0
7.263333E0	4.696762E0
7.266667E0	3.250158E0
7.271667E0	1.833068E0
7.275000E0	-1.513980E-1
7.280000E0	-1.654547E0
7.283333E0	-2.772971E0
7.288333E0	-4.380899E0
7.291667E0	-5.633624E0
7.296667E0	-7.474897E0
7.300000E0	-9.232245E0
7.305000E0	-1.096938E1
7.308333E0	-1.201069E1
7.313333E0	-1.400857E1
7.316667E0	-1.563127E1
7.321667E0	-1.708068E1
7.325000E0	-1.857335E1
7.330000E0	-2.020632E1
7.333333E0	-2.128690E1
7.338333E0	-2.311616E1
7.341667E0	-2.458287E1
7.346667E0	-2.621673E1
7.350000E0	-2.738576E1
7.355000E0	-2.884319E1
7.358333E0	-2.957764E1
7.363333E0	-3.083639E1
7.366667E0	-3.343883E1
7.371667E0	-3.335107E1
7.375000E0	-3.510053E1
7.380000E0	-3.702792E1
7.383333E0	-3.817594E1
7.388333E0	-3.990168E1
7.391667E0	-4.115753E1
7.396667E0	-4.204303E1
7.400000E0	-4.440212E1
7.405000E0	-4.478423E1
7.408333E0	-4.600279E1
7.413333E0	-4.772059E1
7.416667E0	-4.915510E1
7.421667E0	-4.994134E1
7.425000E0	-5.105218E1
7.430000E0	-5.290363E1
7.433333E0	-5.407958E1
7.438333E0	-5.468072E1
7.441667E0	-5.588890E1
7.446667E0	-5.685050E1
7.450000E0	-5.809938E1
7.455000E0	-5.962961E1
7.458333E0	-6.051486E1
7.463333E0	-6.219065E1
7.466667E0	-6.269260E1
7.471667E0	-6.357069E1
7.475000E0	-6.463935E1
7.480000E0	-6.555873E1
7.483333E0	-6.690512E1
7.488333E0	-6.816633E1
7.491667E0	-6.883999E1
7.496667E0	-6.978925E1
7.500000E0	-7.087695E1
7.505000E0	-7.170277E1
7.508333E0	-7.334066E1
7.513333E0	-7.381034E1
7.516667E0	-7.527483E1
7.521667E0	-7.551594E1
7.525000E0	-7.757306E1
7.530000E0	-7.848885E1
7.533333E0	-7.943273E1
7.538333E0	-8.031976E1
7.541667E0	-8.076212E1
7.546667E0	-8.212793E1
7.550000E0	-8.321194E1
7.553333E0	-8.421024E1
7.558333E0	-8.499018E1
7.561667E0	-8.576427E1
7.566667E0	-8.639045E1
7.570000E0	-8.692014E1
7.575000E0	-8.784434E1
7.578333E0	-8.820957E1
7.583333E0	-8.883612E1
7.586667E0	-8.993879E1
7.591667E0	-9.004589E1
7.595000E0	-9.058621E1
7.600000E0	-9.193364E1
7.603333E0	-9.152977E1
7.608333E0	-9.286264E1
7.611667E0	-9.297657E1
7.616667E0	-9.422343E1
7.620000E0	-9.461190E1
7.625000E0	-9.463217E1
7.628333E0	-9.584020E1
7.633333E0	-9.564580E1
7.636667E0	-9.643988E1
7.641667E0	-9.764932E1
7.645000E0	-9.764555E1
7.650000E0	-9.835202E1
7.653333E0	-9.882797E1
7.658333E0	-9.910929E1
7.661667E0	-9.943155E1
7.666667E0	-1.001139E2
7.670000E0	-9.951060E1
7.675000E0	-1.005568E2
7.678333E0	-1.012013E2
7.683333E0	-1.009349E2
7.686667E0	-1.008777E2
7.691667E0	-1.012801E2
7.695000E0	-1.021001E2
7.700000E0	-1.016051E2
7.703333E0	-1.018518E2
7.708333E0	-1.020613E2
7.711667E0	-1.027590E2
7.716667E0	-1.025921E2
7.720000E0	-1.032492E2
7.725000E0	-1.027264E2
7.728333E0	-1.032065E2
7.733333E0	-1.030973E2
7.736667E0	-1.031682E2
7.741667E0	-1.030856E2
7.745000E0	-1.032041E2
7.750000E0	-1.033135E2
7.753333E0	-1.031765E2
7.758333E0	-1.034020E2
7.761667E0	-1.028726E2
7.766667E0	-1.028041E2
7.770000E0	-1.032633E2
7.775000E0	-1.033458E2
7.778333E0	-1.027170E2
7.783333E0	-1.032418E2
7.786667E0	-1.032062E2
7.791667E0	-1.027661E2
7.795000E0	-1.019525E2
7.800000E0	-1.024790E2
7.803333E0	-1.020300E2
7.808333E0	-1.019796E2
7.811667E0	-1.015631E2
7.816667E0	-1.009130E2
7.820000E0	-1.008687E2
7.825000E0	-1.002287E2
7.828333E0	-9.971615E1
7.833333E0	-9.928809E1
7.836667E0	-9.874612E1
7.841667E0	-9.869503E1
7.845000E0	-9.767432E1
7.850000E0	-9.749124E1
7.853333E0	-9.667241E1
7.858333E0	-9.657696E1
7.861667E0	-9.567071E1
7.866667E0	-9.549208E1
7.870000E0	-9.529559E1
7.875000E0	-9.485472E1
7.878333E0	-9.423954E1
7.883333E0	-9.323826E1
7.886667E0	-9.319146E1
7.891667E0	-9.227515E1
7.895000E0	-9.248501E1
7.900000E0	-9.049323E1
7.903333E0	-9.009154E1
7.908333E0	-9.017598E1
7.911667E0	-8.881739E1
7.916667E0	-8.778013E1
7.920000E0	-8.722091E1
7.925000E0	-8.726646E1
7.928333E0	-8.555215E1
7.933333E0	-8.435597E1
7.936667E0	-8.320367E1
7.940000E0	-8.231656E1
7.945000E0	-8.122782E1
7.948333E0	-8.072032E1
7.953333E0	-7.947681E1
7.956667E0	-7.852674E1
7.961667E0	-7.790398E1
7.965000E0	-7.694174E1
7.970000E0	-7.584513E1
7.973333E0	-7.495802E1
7.978333E0	-7.411743E1
7.981667E0	-7.362926E1
7.986667E0	-7.264828E1
7.990000E0	-7.172307E1
7.995000E0	-7.105423E1
7.998333E0	-7.002183E1
8.003333E0	-6.913500E1
8.006667E0	-6.761532E1
8.011667E0	-6.713644E1
8.015000E0	-6.553883E1
8.020000E0	-6.518637E1
8.023333E0	-6.441670E1
8.028333E0	-6.351612E1
8.031667E0	-6.255604E1
8.036667E0	-6.140382E1
8.040000E0	-6.007569E1
8.045000E0	-5.937757E1
8.048333E0	-5.812034E1
8.053333E0	-5.668054E1
8.056667E0	-5.517424E1
8.061667E0	-5.389308E1
8.065000E0	-5.287737E1
8.070000E0	-5.151556E1
8.073333E0	-4.978456E1
8.078333E0	-4.924110E1
8.081667E0	-4.822195E1
8.086667E0	-4.719153E1
8.090000E0	-4.533053E1
8.095000E0	-4.345121E1
8.098333E0	-4.301810E1
8.103333E0	-4.173321E1
8.106667E0	-3.985921E1
8.111667E0	-3.887046E1
8.115000E0	-3.701365E1
8.120000E0	-3.586429E1
8.123333E0	-3.427842E1
8.128333E0	-3.276463E1
8.131667E0	-3.182624E1
8.136667E0	-2.971084E1
8.140000E0	-2.874629E1
8.145000E0	-2.693096E1
8.148333E0	-2.563907E1
8.153333E0	-2.409371E1
8.156667E0	-2.312586E1
8.161667E0	-2.190596E1
8.165000E0	-1.942080E1
8.170000E0	-1.903726E1
8.173333E0	-1.729574E1
8.178333E0	-1.606358E1
8.181667E0	-1.455759E1
8.186667E0	-1.305683E1
8.190000E0	-1.192950E1
8.195000E0	-9.880450E0
8.198333E0	-8.481470E0
8.203333E0	-6.962133E0
8.206667E0	-5.964229E0
8.211667E0	-3.994893E0
8.215000E0	-2.965650E0
8.220000E0	-1.635381E0
8.223333E0	-4.686170E-2
8.228333E0	1.439928E0
8.231667E0	2.762298E0
8.236667E0	4.001128E0
8.240000E0	6.210294E0
8.245000E0	7.052277E0
8.248333E0	9.066242E0
8.253333E0	1.093761E1
8.256667E0	1.217202E1
8.261667E0	1.378466E1
8.265000E0	1.494142E1
8.270000E0	1.691532E1
8.273333E0	1.809492E1
8.278333E0	1.981229E1
8.281667E0	2.104594E1
8.286667E0	2.278497E1
8.290000E0	2.395970E1
8.295000E0	2.591929E1
8.298333E0	2.710177E1
8.303333E0	2.887454E1
8.306667E0	3.011181E1
8.311667E0	3.179869E1
8.315000E0	3.299001E1
8.320000E0	3.506814E1
8.323333E0	3.602172E1
8.326667E0	3.799814E1
8.331667E0	3.920809E1
8.335000E0	4.079568E1
8.340000E0	4.221058E1
8.343333E0	4.377422E1
8.348333E0	4.500704E1
8.351667E0	4.694956E1
8.356667E0	4.826493E1
8.360000E0	4.964438E1
8.365000E0	5.107124E1
8.368333E0	5.267769E1
8.373333E0	5.397092E1
8.376667E0	5.533263E1
8.381667E0	5.688945E1
8.385000E0	5.804710E1
8.390000E0	6.022701E1
8.393333E0	6.150097E1
8.398333E0	6.314382E1
8.401667E0	6.461542E1
8.406667E0	6.594119E1
8.410000E0	6.712406E1
8.415000E0	6.860826E1
8.418333E0	6.990069E1
8.423333E0	7.135732E1
8.426667E0	7.273366E1
8.431667E0	7.405451E1
8.435000E0	7.537197E1
8.440000E0	7.721945E1
8.443333E0	7.808112E1
8.448333E0	8.007544E1
8.451667E0	8.095352E1
8.456667E0	8.231202E1
8.460000E0	8.376462E1
8.465000E0	8.494666E1
8.468333E0	8.586021E1
8.473333E0	8.737000E1
8.476667E0	8.871626E1
8.481667E0	8.985415E1
8.485000E0	9.093415E1
8.490000E0	9.212399E1
8.493333E0	9.315533E1
8.498333E0	9.470840E1
8.501667E0	9.584152E1
8.506667E0	9.717389E1
8.510000E0	9.780116E1
8.515000E0	9.903879E1
8.518333E0	1.003784E2
8.523333E0	1.011988E2
8.526667E0	1.029645E2
8.531667E0	1.041891E2
8.535000E0	1.051812E2
8.540000E0	1.058400E2
8.543333E0	1.068675E2
8.548333E0	1.080513E2
8.551667E0	1.089063E2
8.556667E0	1.098900E2
8.560000E0	1.109521E2
8.565000E0	1.121274E2
8.568333E0	1.131632E2
8.573333E0	1.137538E2
8.576667E0	1.150979E2
8.581667E0	1.156983E2
8.585000E0	1.171257E2
8.590000E0	1.180935E2
8.593333E0	1.190608E2
8.598333E0	1.198525E2
8.601667E0	1.209750E2
8.606667E0	1.211811E2
8.610000E0	1.224043E2
8.615000E0	1.226194E2
8.618333E0	1.241959E2
8.623333E0	1.248526E2
8.626667E0	1.251911E2
8.631667E0	1.260426E2
8.635000E0	1.271918E2
8.640000E0	1.272570E2
8.643333E0	1.283183E2
8.648333E0	1.294610E2
8.651667E0	1.302671E2
8.656667E0	1.302281E2
8.660000E0	1.304710E2
8.665000E0	1.320775E2
8.668333E0	1.319288E2
8.673333E0	1.330572E2
8.676667E0	1.331861E2
8.681667E0	1.340535E2
8.685000E0	1.346803E2
8.690000E0	1.352432E2
8.693333E0	1.358236E2
8.698333E0	1.362761E2
8.701667E0	1.365370E2
8.706667E0	1.371372E2
8.710000E0	1.372047E2
8.715000E0	1.378753E2
8.718333E0	1.382326E2
8.721667E0	1.382888E2
8.726667E0	1.385596E2
8.730000E0	1.391280E2
8.735000E0	1.390800E2
8.738333E0	1.391949E2
8.743333E0	1.398163E2
8.746667E0	1.402577E2
8.751667E0	1.398202E2
8.755000E0	1.399151E2
8.760000E0	1.399300E2
8.763333E0	1.397710E2
8.768333E0	1.399618E2
8.771667E0	1.396826E2
8.776667E0	1.402729E2
8.780000E0	1.398851E2
8.785000E0	1.403426E2
8.788333E0	1.395355E2
8.793333E0	1.402993E2
8.796667E0	1.395672E2
8.801667E0	1.402090E2
8.805000E0	1.398452E2
8.810000E0	1.402663E2
8.813333E0	1.399727E2
8.818333E0	1.397656E2
8.821667E0	1.396284E2
8.826667E0	1.391299E2
8.830000E0	1.386724E2
8.835000E0	1.390110E2
8.838333E0	1.385085E2
8.843333E0	1.377535E2
8.846667E0	1.380588E2
8.851667E0	1.379084E2
8.855000E0	1.372548E2
8.860000E0	1.372010E2
8.863333E0	1.371477E2
8.868333E0	1.367783E2
8.871667E0	1.358787E2
8.876667E0	1.357535E2
8.880000E0	1.348215E2
8.885000E0	1.347989E2
8.888333E0	1.337442E2
8.893333E0	1.332785E2
8.896667E0	1.332570E2
8.901667E0	1.326124E2
8.905000E0	1.322884E2
8.910000E0	1.315058E2
8.913333E0	1.306807E2
8.918333E0	1.300351E2
8.921667E0	1.294417E2
8.926667E0	1.292290E2
8.930000E0	1.278964E2
8.935000E0	1.275361E2
8.938333E0	1.270264E2
8.943333E0	1.257666E2
8.946667E0	1.246779E2
8.951667E0	1.243425E2
8.955000E0	1.237749E2
8.960000E0	1.233410E2
8.963333E0	1.219798E2
8.968333E0	1.211225E2
8.971667E0	1.204497E2
8.976667E0	1.199818E2
8.980000E0	1.191857E2
8.985000E0	1.178754E2
8.988333E0	1.169471E2
8.993333E0	1.162583E2
8.996667E0	1.148400E2
9.001667E0	1.140680E2
9.005000E0	1.128558E2
9.010000E0	1.116357E2
9.013333E0	1.106471E2
9.018333E0	1.105862E2
9.021667E0	1.083153E2
9.026667E0	1.087000E2
9.030000E0	1.064106E2
9.035000E0	1.066505E2
9.038333E0	1.055984E2
9.043333E0	1.033711E2
9.046667E0	1.035139E2
9.051667E0	1.023192E2
9.055000E0	1.011000E2
9.060000E0	1.003262E2
9.063333E0	9.908060E1
9.068333E0	9.791224E1
9.071667E0	9.678161E1
9.076667E0	9.502390E1
9.080000E0	9.448907E1
9.085000E0	9.328079E1
9.088333E0	9.197862E1
9.093333E0	9.032194E1
9.096667E0	8.874801E1
9.101667E0	8.805468E1
9.105000E0	8.692719E1
9.108333E0	8.508024E1
9.113333E0	8.419367E1
9.116667E0	8.325719E1
9.121667E0	8.187246E1
9.125000E0	8.004691E1
9.130000E0	7.935840E1
9.133333E0	7.797668E1
9.138333E0	7.600641E1
9.141667E0	7.507797E1
9.146667E0	7.358864E1
9.150000E0	7.176586E1
9.155000E0	7.063412E1
9.158333E0	6.879142E1
9.163333E0	6.790070E1
9.166667E0	6.601982E1
9.171667E0	6.453260E1
9.175000E0	6.299968E1
9.180000E0	6.161376E1
9.183333E0	5.974961E1
9.188333E0	5.891768E1
9.191667E0	5.708517E1
9.196667E0	5.616279E1
9.200000E0	5.434680E1
9.205000E0	5.271376E1
9.208333E0	5.157492E1
9.213333E0	5.012963E1
9.216667E0	4.913774E1
9.221667E0	4.713185E1
9.225000E0	4.609123E1
9.230000E0	4.459611E1
9.233333E0	4.285443E1
9.238333E0	4.117414E1
9.241667E0	4.031949E1
9.246667E0	3.859306E1
9.250000E0	3.721976E1
9.255000E0	3.582833E1
9.258333E0	3.381068E1
9.263333E0	3.235457E1
9.266667E0	3.120667E1
9.271667E0	2.960542E1
9.275000E0	2.823253E1
9.280000E0	2.674254E1
9.283333E0	2.482441E1
9.288333E0	2.314513E1
9.291667E0	2.230426E1
9.296667E0	2.067456E1
9.300000E0	1.925104E1
9.305000E0	1.779263E1
9.308333E0	1.591979E1
9.313333E0	1.410893E1
9.316667E0	1.330957E1
9.321667E0	1.152466E1
9.325000E0	1.027587E1
9.330000E0	8.589287E0
9.333333E0	6.823089E0
9.338333E0	5.139572E0
9.341667E0	4.395216E0
9.346667E0	2.653208E0
9.350000E0	1.364163E0
9.355000E0	-1.973816E-1
9.358333E0	-1.778189E0
9.363333E0	-3.347388E0
9.366667E0	-5.090760E0
9.371667E0	-6.177931E0
9.375000E0	-7.755138E0
9.380000E0	-8.978058E0
9.383333E0	-1.117027E1
9.388333E0	-1.249616E1
9.391667E0	-1.413333E1
9.396667E0	-1.551567E1
9.400000E0	-1.728828E1
9.405000E0	-1.845074E1
9.408333E0	-2.001262E1
9.413333E0	-2.095214E1
9.416667E0	-2.305089E1
9.421667E0	-2.398393E1
9.425000E0	-2.595940E1
9.430000E0	-2.699025E1
9.433333E0	-2.885248E1
9.438333E0	-2.979352E1
9.441667E0	-3.060389E1
9.446667E0	-3.239166E1
9.450000E0	-3.424008E1
9.455000E0	-3.504485E1
9.458333E0	-3.659580E1
9.463333E0	-3.839115E1
9.466667E0	-3.884429E1
9.471667E0	-3.999649E1
9.475000E0	-4.241023E1
9.480000E0	-4.266313E1
9.483333E0	-4.383982E1
9.488333E0	-4.513617E1
9.491667E0	-4.710014E1
9.496667E0	-4.762878E1
9.500000E0	-4.879687E1
9.503333E0	-5.015137E1
9.508333E0	-5.159398E1
9.511667E0	-5.304572E1
9.516667E0	-5.411139E1
9.520000E0	-5.486344E1
9.525000E0	-5.614749E1
9.528333E0	-5.724538E1
9.533333E0	-5.880187E1
9.536667E0	-5.982287E1
9.541667E0	-6.110354E1
9.545000E0	-6.196099E1
9.550000E0	-6.290653E1
9.553333E0	-6.363464E1
9.558333E0	-6.449179E1
9.561667E0	-6.539610E1
9.566667E0	-6.726413E1
9.570000E0	-6.777232E1
9.575000E0	-6.909020E1
9.578333E0	-6.930677E1
9.583333E0	-7.155034E1
9.586667E0	-7.138231E1
9.591667E0	-7.356642E1
9.595000E0	-7.342421E1
9.600000E0	-7.522962E1
9.603333E0	-7.605014E1
9.608333E0	-7.742263E1
9.611667E0	-7.821122E1
9.616667E0	-7.859789E1
9.620000E0	-8.023895E1
9.625000E0	-8.097517E1
9.628333E0	-8.179220E1
9.633333E0	-8.256629E1
9.636667E0	-8.295139E1
9.641667E0	-8.417960E1
9.645000E0	-8.485704E1
9.650000E0	-8.527647E1
9.653333E0	-8.606027E1
9.658333E0	-8.700725E1
9.661667E0	-8.805046E1
9.666667E0	-8.853524E1
9.670000E0	-8.888951E1
9.675000E0	-8.990081E1
9.678333E0	-8.990302E1
9.683333E0	-9.074535E1
9.686667E0	-9.089610E1
9.691667E0	-9.190310E1
9.695000E0	-9.165278E1
9.700000E0	-9.261373E1
9.703333E0	-9.257199E1
9.708333E0	-9.319045E1
9.711667E0	-9.366724E1
9.716667E0	-9.467244E1
9.720000E0	-9.522671E1
9.725000E0	-9.542744E1
9.728333E0	-9.623542E1
9.733333E0	-9.617079E1
9.736667E0	-9.761819E1
9.741667E0	-9.686187E1
9.745000E0	-9.817673E1
9.750000E0	-9.736911E1
9.753333E0	-9.740201E1
9.758333E0	-9.813025E1
9.761667E0	-9.909610E1
9.766667E0	-9.875828E1
9.770000E0	-9.880538E1
9.775000E0	-9.928375E1
9.778333E0	-1.000853E2
9.783333E0	-9.978284E1
9.786667E0	-1.002361E2
9.791667E0	-1.000785E2
9.795000E0	-1.004616E2
9.800000E0	-1.010830E2
9.803333E0	-1.013140E2
9.808333E0	-1.007956E2
9.811667E0	-1.006610E2
9.816667E0	-1.015340E2
9.820000E0	-1.003959E2
9.825000E0	-1.016403E2
9.828333E0	-1.003670E2
9.833333E0	-1.014106E2
9.836667E0	-1.007149E2
9.841667E0	-1.013210E2
9.845000E0	-1.006866E2
9.850000E0	-1.010604E2
9.853333E0	-1.010619E2
9.858333E0	-1.008653E2
9.861667E0	-1.010360E2
9.866667E0	-1.008699E2
9.870000E0	-1.001583E2
9.875000E0	-9.960657E1
9.878333E0	-1.002462E2
9.883333E0	-9.973483E1
9.886667E0	-9.896082E1
9.890000E0	-9.867569E1
9.895000E0	-9.888426E1
9.898333E0	-9.793087E1
9.903333E0	-9.823316E1
9.906667E0	-9.749046E1
9.911667E0	-9.661855E1
9.915000E0	-9.689734E1
9.920000E0	-9.580167E1
9.923333E0	-9.627298E1
9.928333E0	-9.481081E1
9.931667E0	-9.517975E1
9.936667E0	-9.429740E1
9.940000E0	-9.426204E1
9.945000E0	-9.384237E1
9.948333E0	-9.270638E1
9.953333E0	-9.185407E1
9.956667E0	-9.199159E1
9.961667E0	-9.084843E1
9.965000E0	-9.049317E1
9.970000E0	-9.016352E1
9.973333E0	-8.915217E1
9.978333E0	-8.901779E1
9.981667E0	-8.804128E1
9.986667E0	-8.768744E1
9.990000E0	-8.743737E1
9.995000E0	-8.585115E1
9.998333E0	-8.508692E1
1.000333E1	-8.477119E1
1.000667E1	-8.414380E1
1.001167E1	-8.294834E1
1.001500E1	-8.176046E1
1.002000E1	-8.097520E1
1.002333E1	-8.071579E1
1.002833E1	-7.984496E1
1.003167E1	-7.934890E1
1.003667E1	-7.763488E1
1.004000E1	-7.659128E1
1.004500E1	-7.544651E1
1.004833E1	-7.436742E1
1.005333E1	-7.464990E1
1.005667E1	-7.238738E1
1.006167E1	-7.135726E1
1.006500E1	-7.042735E1
1.007000E1	-7.038484E1
1.007333E1	-6.878023E1
1.007833E1	-6.813046E1
1.008167E1	-6.680117E1
1.008667E1	-6.634640E1
1.009000E1	-6.421286E1
1.009500E1	-6.468296E1
1.009833E1	-6.362674E1
1.010333E1	-6.166737E1
1.010667E1	-6.134171E1
1.011167E1	-6.006635E1
1.011500E1	-5.895705E1
1.012000E1	-5.816533E1
1.012333E1	-5.727609E1
1.012833E1	-5.597459E1
1.013167E1	-5.478785E1
1.013667E1	-5.343723E1
1.014000E1	-5.193363E1
1.014500E1	-5.109622E1
1.014833E1	-4.996374E1
1.015333E1	-4.883487E1
1.015667E1	-4.705653E1
1.016167E1	-4.573516E1
1.016500E1	-4.489646E1
1.017000E1	-4.323908E1
1.017333E1	-4.207081E1
1.017833E1	-4.146318E1
1.018167E1	-4.044713E1
1.018667E1	-3.863837E1
1.019000E1	-3.704845E1
1.019500E1	-3.629526E1
1.019833E1	-3.535892E1
1.020333E1	-3.377549E1
1.020667E1	-3.156839E1
1.021167E1	-3.072416E1
1.021500E1	-2.877308E1
1.022000E1	-2.785665E1
1.022333E1	-2.615272E1
1.022833E1	-2.506771E1
1.023167E1	-2.393737E1
1.023667E1	-2.151503E1
1.024000E1	-2.141582E1
1.024500E1	-1.916614E1
1.024833E1	-1.811359E1
1.025333E1	-1.698979E1
1.025667E1	-1.500832E1
1.026167E1	-1.419054E1
1.026500E1	-1.272191E1
1.027000E1	-1.029603E1
1.027333E1	-8.631768E0
1.027667E1	-8.515619E0
1.028167E1	-7.035716E0
1.028500E1	-4.458840E0
1.029000E1	-3.865164E0
1.029333E1	-1.864736E0
1.029833E1	-2.723530E-1
1.030167E1	8.767758E-1
1.030667E1	2.021616E0
1.031000E1	4.043100E0
1.031500E1	4.964532E0
1.031833E1	6.347600E0
1.032333E1	7.748318E0
1.032667E1	9.361136E0
1.033167E1	1.076655E1
1.033500E1	1.198264E1
1.034000E1	1.409337E1
1.034333E1	1.533240E1
1.034833E1	1.715831E1
1.035167E1	1.875401E1
1.035667E1	1.990865E1
1.036000E1	2.118736E1
1.036500E1	2.275978E1
1.036833E1	2.427207E1
1.037333E1	2.577799E1
1.037667E1	2.692389E1
1.038167E1	2.909481E1
1.038500E1	3.042577E1
1.039000E1	3.213623E1
1.039333E1	3.387990E1
1.039833E1	3.516059E1
1.040167E1	3.682445E1
1.040667E1	3.787674E1
1.041000E1	3.917864E1
1.041500E1	4.148638E1
1.041833E1	4.283527E1
1.042333E1	4.414179E1
1.042667E1	4.573950E1
1.043167E1	4.718052E1
1.043500E1	4.918391E1
1.044000E1	5.004581E1
1.044333E1	5.155754E1
1.044833E1	5.280994E1
1.045167E1	5.448949E1
