mass_A
t	x
9.958333333333334	-95.88663924465698
9.991666666666667	-108.50119442884886
10.025	-122.71012066273602
10.058333333333334	-137.14703603859107
10.091666666666667	-153.06424625410654
10.125	-168.95004660040894
10.158333333333333	-184.91782568790745
10.191666666666668	-200.68594752389168
10.225000000000001	-215.65183047927417
10.258333333333335	-229.4114629506783
10.291666666666668	-241.60884057613373
10.325000000000001	-251.93303362634566
10.358333333333334	-260.3760227769348
10.391666666666667	-266.75464133735653
10.425	-270.7597994128323
10.458333333333334	-272.63086614357036
10.493333333333334	-272.3499059052244
10.526666666666667	-269.9875015359935
10.56	-265.6319337589375
10.593333333333334	-259.59428874040526
10.626666666666667	-251.635090282384
10.66	-241.86446744098203
10.693333333333333	-230.38224735303913
10.726666666666667	-217.49167121489472
10.760000000000002	-203.63662049030245
10.793333333333335	-188.6165409577847
10.826666666666668	-173.42459770739697
10.860000000000001	-158.04304298054768
10.893333333333334	-142.93733444428523
10.926666666666668	-128.00060272187125
10.96	-114.35942490979835
10.993333333333334	-101.55373371101678
11.026666666666667	-90.5481665286635
11.06	-80.69573072058722
11.093333333333334	-72.84126377927169
11.126666666666667	-66.80951566769727
11.16	-62.72538154818892
11.193333333333333	-60.76057710979103
11.226666666666667	-60.913897153078096
11.260000000000002	-63.35032281351789
11.293333333333335	-67.78103089830188
11.326666666666668	-74.24226190931427
11.360000000000001	-82.54678076645337
11.393333333333334	-92.7239169785621
11.426666666666668	-104.50623453324499
11.46	-117.48419100126091
11.493333333333334	-132.1845841498763
11.526666666666667	-146.68987553182887
11.56	-162.55017500455716
11.593333333333334	-177.6398697542706
11.626666666666667	-192.92848448212857
11.66	-207.6923146550098
11.693333333333333	-221.23893358553863
11.726666666666667	-233.7178484733666
11.760000000000002	-244.40015610113687
11.793333333333335	-253.36016605770033
11.826666666666668	-260.4552991272902
11.860000000000001	-265.3797457429148
11.893333333333334	-268.47227127840654
11.926666666666668	-269.3753508049658
11.96	-268.1423508444889
11.993333333333334	-264.6665008796503
12.026666666666667	-259.166441470024
12.06	-251.68739974559753
12.093333333333334	-242.58308539201494
12.126666666666667	-231.7123051252737
12.16	-219.44892960754515
12.193333333333333	-205.8653371082126
12.226666666666667	-191.4154866636975
12.260000000000002	-176.60561637558152
12.293333333333335	-161.28894415438748
12.326666666666668	-146.5403256200977
12.360000000000001	-131.7797101955327
12.393333333333334	-117.93949410230289
12.426666666666668	-105.02424703126053
12.46	-93.81770430636334
12.493333333333334	-83.83009053909223
12.526666666666667	-75.82778254778566
12.56	-69.6596470855684
12.593333333333334	-65.50314112754063
12.626666666666667	-63.2485667298796
12.66	-63.24919700596081
12.693333333333333	-65.50633255971889
12.728333333333333	-69.59951095440579
12.761666666666667	-75.62374689178773
12.795000000000002	-83.66119526369766
12.828333333333335	-93.3943019272291
12.861666666666668	-104.98636946225531
12.895000000000001	-117.46524077415347
12.928333333333335	-131.60046650144932
12.961666666666668	-146.42245425716214
12.995000000000001	-161.2985526910012
13.028333333333334	-176.52980329814397
13.061666666666667	-191.28939130544234
13.095	-205.56054491337375
13.128333333333334	-218.75363833395988
13.161666666666667	-230.65135813810127
13.195	-241.5440896494962
13.228333333333333	-250.58558241066066
13.261666666666667	-257.7484154854094
13.295000000000002	-262.9033513993331
13.328333333333335	-266.11173879561386
13.361666666666668	-267.0424458657944
